temporada;fase;rodada;jogo;data;mandante;placar;visitante;observacao;fonte
1993;Segunda fase;1;2;1993-11-20;Vitoria;1-0;Flamengo;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;1;3;1993-11-21;Palmeiras;1-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;1;4;1993-11-22;Remo;1-1;Guarani;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;2;5;1993-11-24;Vitoria;2-1;Corinthians;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;2;6;1993-11-26;Flamengo;1-1;Santos;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;2;7;1993-11-25;Guarani;1-2;Palmeiras;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;2;8;1993-11-26;Sao Paulo;2-0;Remo;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;3;9;1993-11-28;Santos;3-3;Vitoria;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;3;10;1993-11-28;Flamengo;1-1;Corinthians;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;3;11;1993-11-28;Sao Paulo;3-2;Guarani;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;3;12;1993-11-28;Remo;1-2;Palmeiras;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;1;13;1993-12-01;Vitoria;2-2;Santos;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;1;14;1993-12-01;Corinthians;2-2;Flamengo;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;1;15;1993-12-01;Remo;0-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;1;16;1993-12-01;Palmeiras;3-0;Guarani;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;2;17;1993-12-04;Santos;2-1;Flamengo;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;2;18;1993-12-05;Corinthians;2-2;Vitoria;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;2;19;1993-12-04;Sao Paulo;0-2;Palmeiras;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;2;20;1993-12-05;Guarani;8-2;Remo;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;3;21;1993-12-08;Flamengo;1-1;Vitoria;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;3;22;1993-12-08;Santos;1-2;Corinthians;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;3;23;1993-11-19;Guarani;0-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;3;24;1993-12-08;Palmeiras;0-0;Remo;;https://www.rsssf.org/tablesb/braz93.html
1993;Final;;1;1993-12-12;Vitoria;0-1;Palmeiras;;https://www.rsssf.org/tablesb/braz93.html
1993;Final;;2;1993-12-19;Palmeiras;2-0;Vitoria;;https://www.rsssf.org/tablesb/braz93.html
