source,source_event_id,source_url,partida_id,temporada_id,rodada,data,clube,jogador,posicao_espn,posicao,tipo,minuto,num_camisa
ESPN,732697,https://www.espn.com/soccer/match/_/gameId/732697,8893,2025,11,2025-06-01,Vitoria,Lucas Halter,CD,Zagueiro,Amarelo,36,5
ESPN,732697,https://www.espn.com/soccer/match/_/gameId/732697,8893,2025,11,2025-06-01,Corinthians,André Ramalho,CD-R,Zagueiro,Amarelo,62,5
ESPN,732697,https://www.espn.com/soccer/match/_/gameId/732697,8893,2025,11,2025-06-01,Vitoria,Janderson,CF-L,Atacante,Amarelo,77,39
ESPN,732697,https://www.espn.com/soccer/match/_/gameId/732697,8893,2025,11,2025-06-01,Vitoria,Ricardo,SUB,,Amarelo,83,28
ESPN,732697,https://www.espn.com/soccer/match/_/gameId/732697,8893,2025,11,2025-06-01,Corinthians,Rodrigo Garro,SUB,,Amarelo,88,8
ESPN,732697,https://www.espn.com/soccer/match/_/gameId/732697,8893,2025,11,2025-06-01,Vitoria,Ze Marcos,CD-L,Zagueiro,Amarelo,95,3
ESPN,732691,https://www.espn.com/soccer/match/_/gameId/732691,8891,2025,11,2025-06-01,Flamengo,Alex Sandro,LB,Zagueiro,Amarelo,19,26
ESPN,732691,https://www.espn.com/soccer/match/_/gameId/732691,8891,2025,11,2025-06-01,Fortaleza,José Welison,CM,Meio-campo,Amarelo,67,17
ESPN,732696,https://www.espn.com/soccer/match/_/gameId/732696,8894,2025,11,2025-06-01,Palmeiras,Richard Ríos,RM,Meio-campo,Amarelo,13,8
ESPN,732696,https://www.espn.com/soccer/match/_/gameId/732696,8894,2025,11,2025-06-01,Cruzeiro,Kaiki,LB,Zagueiro,Amarelo,43,6
ESPN,732696,https://www.espn.com/soccer/match/_/gameId/732696,8894,2025,11,2025-06-01,Cruzeiro,Nao informado (Cruzeiro),,,Amarelo,45,
ESPN,732696,https://www.espn.com/soccer/match/_/gameId/732696,8894,2025,11,2025-06-01,Cruzeiro,Christian,AM-R,Meio-campo,Amarelo,47,88
ESPN,732696,https://www.espn.com/soccer/match/_/gameId/732696,8894,2025,11,2025-06-01,Palmeiras,Nao informado (Palmeiras),,,Amarelo,53,
ESPN,732696,https://www.espn.com/soccer/match/_/gameId/732696,8894,2025,11,2025-06-01,Palmeiras,Estêvão,AM-R,Meio-campo,Amarelo,68,41
ESPN,732696,https://www.espn.com/soccer/match/_/gameId/732696,8894,2025,11,2025-06-01,Palmeiras,Vitor Roque,SUB,,Amarelo,84,9
ESPN,732696,https://www.espn.com/soccer/match/_/gameId/732696,8894,2025,11,2025-06-01,Cruzeiro,Carlos Eduardo,SUB,,Amarelo,91,21
ESPN,732692,https://www.espn.com/soccer/match/_/gameId/732692,8895,2025,11,2025-06-01,Internacional,Alan Patrick,AM,Meio-campo,Amarelo,72,10
ESPN,732681,https://www.espn.com/soccer/match/_/gameId/732681,8885,2025,10,2025-06-04,Ceara,Pedro Henrique,AM-L,Meio-campo,Amarelo,50,7
ESPN,732681,https://www.espn.com/soccer/match/_/gameId/732681,8885,2025,10,2025-06-04,Ceara,Willian Machado,CD-L,Zagueiro,Amarelo,52,23
ESPN,732681,https://www.espn.com/soccer/match/_/gameId/732681,8885,2025,10,2025-06-04,Botafogo-RJ,Nathan Fernandes,SUB,,Amarelo,99,16
ESPN,732706,https://www.espn.com/soccer/match/_/gameId/732706,8896,2025,12,2025-06-12,Bragantino,José Hurtado,RB,Zagueiro,Vermelho,11,34
ESPN,732706,https://www.espn.com/soccer/match/_/gameId/732706,8896,2025,12,2025-06-12,Bragantino,Jhonatan,AM,Meio-campo,Amarelo,42,10
ESPN,732706,https://www.espn.com/soccer/match/_/gameId/732706,8896,2025,12,2025-06-12,Bragantino,Eduardo Sasha,F,Atacante,Amarelo,43,8
ESPN,732706,https://www.espn.com/soccer/match/_/gameId/732706,8896,2025,12,2025-06-12,Bahia,Willian José,F,Atacante,Amarelo,52,12
ESPN,732706,https://www.espn.com/soccer/match/_/gameId/732706,8896,2025,12,2025-06-12,Bahia,Luciano Juba,LB,Zagueiro,Amarelo,72,46
ESPN,732704,https://www.espn.com/soccer/match/_/gameId/732704,8897,2025,12,2025-06-12,Cruzeiro,Matheus Pereira,AM,Meio-campo,Amarelo,43,10
ESPN,732704,https://www.espn.com/soccer/match/_/gameId/732704,8897,2025,12,2025-06-12,Cruzeiro,Carlos Eduardo,AM-R,Meio-campo,Vermelho,44,21
ESPN,732704,https://www.espn.com/soccer/match/_/gameId/732704,8897,2025,12,2025-06-12,Cruzeiro,Lucas Romero,RM,Meio-campo,Amarelo,55,29
ESPN,732704,https://www.espn.com/soccer/match/_/gameId/732704,8897,2025,12,2025-06-12,Vitoria,Carlinhos,SUB,,Amarelo,77,99
ESPN,732704,https://www.espn.com/soccer/match/_/gameId/732704,8897,2025,12,2025-06-12,Vitoria,Willian,SUB,,Amarelo,94,29
ESPN,732703,https://www.espn.com/soccer/match/_/gameId/732703,8898,2025,12,2025-06-12,Santos,Benjamín Rollheiser,AM,Meio-campo,Amarelo,35,32
ESPN,732703,https://www.espn.com/soccer/match/_/gameId/732703,8898,2025,12,2025-06-12,Fortaleza,Marinho,AM-R,Meio-campo,Amarelo,57,11
ESPN,732703,https://www.espn.com/soccer/match/_/gameId/732703,8898,2025,12,2025-06-12,Fortaleza,Emanuel Britez,RB,Zagueiro,Amarelo,66,33
ESPN,732703,https://www.espn.com/soccer/match/_/gameId/732703,8898,2025,12,2025-06-12,Fortaleza,José Welison,LM,Meio-campo,Amarelo,79,17
ESPN,732703,https://www.espn.com/soccer/match/_/gameId/732703,8898,2025,12,2025-06-12,Fortaleza,Bruno Pacheco,LB,Zagueiro,Amarelo,86,6
ESPN,732703,https://www.espn.com/soccer/match/_/gameId/732703,8898,2025,12,2025-06-12,Fortaleza,David Luiz,CD-R,Zagueiro,Amarelo,90,23
ESPN,732703,https://www.espn.com/soccer/match/_/gameId/732703,8898,2025,12,2025-06-12,Santos,João Pedro Chermont,SUB,,Amarelo,93,44
ESPN,732703,https://www.espn.com/soccer/match/_/gameId/732703,8898,2025,12,2025-06-12,Santos,João Schmidt,SUB,,Amarelo,96,5
ESPN,732709,https://www.espn.com/soccer/match/_/gameId/732709,8899,2025,12,2025-06-12,Corinthians,Breno Bidon,AM-R,Meio-campo,Amarelo,31,27
ESPN,732709,https://www.espn.com/soccer/match/_/gameId/732709,8899,2025,12,2025-06-12,Gremio,Mathías Villasanti,RM,Meio-campo,Amarelo,41,20
ESPN,732709,https://www.espn.com/soccer/match/_/gameId/732709,8899,2025,12,2025-06-12,Corinthians,Cacá,CD-L,Zagueiro,Amarelo,49,25
ESPN,732709,https://www.espn.com/soccer/match/_/gameId/732709,8899,2025,12,2025-06-12,Gremio,Dodi,LM,Meio-campo,Amarelo,55,17
ESPN,732709,https://www.espn.com/soccer/match/_/gameId/732709,8899,2025,12,2025-06-12,Corinthians,André Ramalho,CD-R,Zagueiro,Amarelo,57,5
ESPN,732700,https://www.espn.com/soccer/match/_/gameId/732700,8900,2025,12,2025-06-12,Internacional,Bruno Tabata,RF,,Amarelo,44,17
ESPN,732700,https://www.espn.com/soccer/match/_/gameId/732700,8900,2025,12,2025-06-12,Internacional,Brian Aguirre,RB,Zagueiro,Amarelo,61,35
ESPN,732700,https://www.espn.com/soccer/match/_/gameId/732700,8900,2025,12,2025-06-12,Atletico-MG,Natanael,RB,Zagueiro,Amarelo,65,2
ESPN,732700,https://www.espn.com/soccer/match/_/gameId/732700,8900,2025,12,2025-06-12,Atletico-MG,Rony,CF-L,Atacante,Amarelo,67,33
ESPN,732700,https://www.espn.com/soccer/match/_/gameId/732700,8900,2025,12,2025-06-12,Atletico-MG,Gustavo Scarpa,AM-R,Meio-campo,Amarelo,79,10
ESPN,732700,https://www.espn.com/soccer/match/_/gameId/732700,8900,2025,12,2025-06-12,Atletico-MG,Éverson,G,Goleiro,Amarelo,87,22
ESPN,732700,https://www.espn.com/soccer/match/_/gameId/732700,8900,2025,12,2025-06-12,Internacional,Ronaldo,CM,Meio-campo,Amarelo,92,16
ESPN,732708,https://www.espn.com/soccer/match/_/gameId/732708,8901,2025,12,2025-06-12,Sao Paulo,Luciano,AM,Meio-campo,Amarelo,33,10
ESPN,732708,https://www.espn.com/soccer/match/_/gameId/732708,8901,2025,12,2025-06-12,Sao Paulo,Robert Arboleda,CD-R,Zagueiro,Amarelo,38,5
ESPN,732708,https://www.espn.com/soccer/match/_/gameId/732708,8901,2025,12,2025-06-12,Sao Paulo,André Silva,F,Atacante,Amarelo,45,17
ESPN,732708,https://www.espn.com/soccer/match/_/gameId/732708,8901,2025,12,2025-06-12,Vasco,João Victor,CD-R,Zagueiro,Amarelo,60,38
ESPN,732708,https://www.espn.com/soccer/match/_/gameId/732708,8901,2025,12,2025-06-12,Vasco,Hugo Moura,LM,Meio-campo,Amarelo,71,25
ESPN,732708,https://www.espn.com/soccer/match/_/gameId/732708,8901,2025,12,2025-06-12,Sao Paulo,Juan Dinenno,SUB,,Amarelo,87,19
ESPN,732710,https://www.espn.com/soccer/match/_/gameId/732710,8906,2025,13,2025-07-12,Sao Paulo,Sabino,CD-L,Zagueiro,Amarelo,25,35
ESPN,732710,https://www.espn.com/soccer/match/_/gameId/732710,8906,2025,13,2025-07-12,Sao Paulo,Sabino,CD-L,Zagueiro,Amarelo,26,35
ESPN,732710,https://www.espn.com/soccer/match/_/gameId/732710,8906,2025,13,2025-07-12,Sao Paulo,Alan Franco,CD-R,Zagueiro,Amarelo,34,28
ESPN,732710,https://www.espn.com/soccer/match/_/gameId/732710,8906,2025,13,2025-07-12,Sao Paulo,Alan Franco,CD-R,Zagueiro,Amarelo,34,28
ESPN,732710,https://www.espn.com/soccer/match/_/gameId/732710,8906,2025,13,2025-07-12,Flamengo,Bruno Henrique,AM-L,Meio-campo,Amarelo,41,27
ESPN,732710,https://www.espn.com/soccer/match/_/gameId/732710,8906,2025,13,2025-07-12,Flamengo,Bruno Henrique,AM-L,Meio-campo,Amarelo,41,27
ESPN,732710,https://www.espn.com/soccer/match/_/gameId/732710,8906,2025,13,2025-07-12,Flamengo,Wallace Yan,SUB,,Amarelo,97,64
ESPN,732716,https://www.espn.com/soccer/match/_/gameId/732716,8907,2025,13,2025-07-12,Internacional,Clayton,CD-R,Zagueiro,Amarelo,24,20
ESPN,732716,https://www.espn.com/soccer/match/_/gameId/732716,8907,2025,13,2025-07-12,Vitoria,Gabriel Baralhas,CM,Meio-campo,Amarelo,26,44
ESPN,732716,https://www.espn.com/soccer/match/_/gameId/732716,8907,2025,13,2025-07-12,Internacional,Thiago Maia,LM,Meio-campo,Amarelo,69,29
ESPN,732712,https://www.espn.com/soccer/match/_/gameId/732712,8908,2025,13,2025-07-12,Botafogo-RJ,Alexander Barboza,CD-L,Zagueiro,Amarelo,4,20
ESPN,732712,https://www.espn.com/soccer/match/_/gameId/732712,8908,2025,13,2025-07-12,Vasco,Lucas Freitas,CD-L,Zagueiro,Amarelo,42,43
ESPN,732712,https://www.espn.com/soccer/match/_/gameId/732712,8908,2025,13,2025-07-12,Botafogo-RJ,Álvaro Montoro,AM-L,Meio-campo,Amarelo,46,8
ESPN,732712,https://www.espn.com/soccer/match/_/gameId/732712,8908,2025,13,2025-07-12,Vasco,Benjamin Garre,SUB,,Amarelo,86,15
ESPN,732718,https://www.espn.com/soccer/match/_/gameId/732718,8909,2025,13,2025-07-12,Bahia,Willian José,F,Atacante,Amarelo,13,12
ESPN,732718,https://www.espn.com/soccer/match/_/gameId/732718,8909,2025,13,2025-07-12,Atletico-MG,Guilherme Arana,LB,Zagueiro,Amarelo,15,13
ESPN,732718,https://www.espn.com/soccer/match/_/gameId/732718,8909,2025,13,2025-07-12,Atletico-MG,Gustavo Scarpa,RF,,Amarelo,20,10
ESPN,732718,https://www.espn.com/soccer/match/_/gameId/732718,8909,2025,13,2025-07-12,Bahia,Nao informado (Bahia),,,Amarelo,95,
ESPN,732718,https://www.espn.com/soccer/match/_/gameId/732718,8909,2025,13,2025-07-12,Bahia,Michel Araújo,SUB,,Amarelo,99,15
ESPN,732719,https://www.espn.com/soccer/match/_/gameId/732719,8910,2025,13,2025-07-13,Bragantino,Vinicinho,AM-R,Meio-campo,Amarelo,18,17
ESPN,732719,https://www.espn.com/soccer/match/_/gameId/732719,8910,2025,13,2025-07-13,Corinthians,Mateuzinho,RB,Zagueiro,Amarelo,21,2
ESPN,732719,https://www.espn.com/soccer/match/_/gameId/732719,8910,2025,13,2025-07-13,Corinthians,Ángel Romero,CF-R,Atacante,Amarelo,41,11
ESPN,732719,https://www.espn.com/soccer/match/_/gameId/732719,8910,2025,13,2025-07-13,Bragantino,Isidro Pitta,F,Atacante,Amarelo,47,9
ESPN,732719,https://www.espn.com/soccer/match/_/gameId/732719,8910,2025,13,2025-07-13,Corinthians,Matheus Bidu,LB,Zagueiro,Amarelo,48,21
ESPN,732719,https://www.espn.com/soccer/match/_/gameId/732719,8910,2025,13,2025-07-13,Bragantino,Agustín Sant'Anna,RB,Zagueiro,Amarelo,60,32
ESPN,732719,https://www.espn.com/soccer/match/_/gameId/732719,8910,2025,13,2025-07-13,Bragantino,Lucão,G,Goleiro,Amarelo,63,40
ESPN,732719,https://www.espn.com/soccer/match/_/gameId/732719,8910,2025,13,2025-07-13,Corinthians,José Andrés Martínez,LM,Meio-campo,Amarelo,75,70
ESPN,732719,https://www.espn.com/soccer/match/_/gameId/732719,8910,2025,13,2025-07-13,Bragantino,Nao informado (Bragantino),,,Amarelo,75,
ESPN,732719,https://www.espn.com/soccer/match/_/gameId/732719,8910,2025,13,2025-07-13,Corinthians,Memphis Depay,CF-L,Atacante,Amarelo,88,10
ESPN,732719,https://www.espn.com/soccer/match/_/gameId/732719,8910,2025,13,2025-07-13,Corinthians,Gui Negão,SUB,,Amarelo,92,56
ESPN,732711,https://www.espn.com/soccer/match/_/gameId/732711,8911,2025,13,2025-07-13,Cruzeiro,Kaiki,LB,Zagueiro,Amarelo,8,6
ESPN,732711,https://www.espn.com/soccer/match/_/gameId/732711,8911,2025,13,2025-07-13,Gremio,Alex Santana,LM,Meio-campo,Amarelo,52,80
ESPN,732711,https://www.espn.com/soccer/match/_/gameId/732711,8911,2025,13,2025-07-13,Gremio,Wálter Kannemann,CD-L,Zagueiro,Amarelo,56,4
ESPN,732711,https://www.espn.com/soccer/match/_/gameId/732711,8911,2025,13,2025-07-13,Cruzeiro,Christian,AM-R,Meio-campo,Amarelo,66,88
ESPN,732711,https://www.espn.com/soccer/match/_/gameId/732711,8911,2025,13,2025-07-13,Cruzeiro,Lucas Silva,LM,Meio-campo,Amarelo,83,16
ESPN,732711,https://www.espn.com/soccer/match/_/gameId/732711,8911,2025,13,2025-07-13,Cruzeiro,Gabriel Barbosa,SUB,,Amarelo,93,9
ESPN,732717,https://www.espn.com/soccer/match/_/gameId/732717,8912,2025,13,2025-07-13,Ceara,Pedro Henrique,AM-L,Meio-campo,Amarelo,25,7
ESPN,732717,https://www.espn.com/soccer/match/_/gameId/732717,8912,2025,13,2025-07-13,Fortaleza,Lucas Sasha,CM-L,Meio-campo,Amarelo,29,88
ESPN,732717,https://www.espn.com/soccer/match/_/gameId/732717,8912,2025,13,2025-07-13,Fortaleza,Emanuel Britez,RB,Zagueiro,Amarelo,50,33
ESPN,732717,https://www.espn.com/soccer/match/_/gameId/732717,8912,2025,13,2025-07-13,Ceara,Fernando,SUB,,Amarelo,82,77
ESPN,732717,https://www.espn.com/soccer/match/_/gameId/732717,8912,2025,13,2025-07-13,Ceara,Fabiano,RB,Zagueiro,Amarelo,88,70
ESPN,732717,https://www.espn.com/soccer/match/_/gameId/732717,8912,2025,13,2025-07-13,Ceara,Pedro Raúl,F,Atacante,Amarelo,96,9
ESPN,732715,https://www.espn.com/soccer/match/_/gameId/732715,8913,2025,13,2025-07-14,Sport,Matheus Alexandre,RB,Zagueiro,Amarelo,40,33
ESPN,732715,https://www.espn.com/soccer/match/_/gameId/732715,8913,2025,13,2025-07-14,Juventude,Hudson,RM,Meio-campo,Amarelo,47,55
ESPN,732715,https://www.espn.com/soccer/match/_/gameId/732715,8913,2025,13,2025-07-14,Sport,Lucas Lima,RM,Meio-campo,Amarelo,64,10
ESPN,732715,https://www.espn.com/soccer/match/_/gameId/732715,8913,2025,13,2025-07-14,Juventude,Jádson,LM,Meio-campo,Amarelo,66,16
ESPN,732715,https://www.espn.com/soccer/match/_/gameId/732715,8913,2025,13,2025-07-14,Juventude,Matheus Babi,SUB,,Amarelo,93,17
ESPN,732715,https://www.espn.com/soccer/match/_/gameId/732715,8913,2025,13,2025-07-14,Sport,Pedro Augusto,SUB,,Amarelo,96,28
ESPN,732722,https://www.espn.com/soccer/match/_/gameId/732722,8916,2025,14,2025-07-16,Mirassol,Yago Felipe,LM,Meio-campo,Amarelo,35,41
ESPN,732722,https://www.espn.com/soccer/match/_/gameId/732722,8916,2025,14,2025-07-16,Mirassol,Neto Moura,CM,Meio-campo,Amarelo,59,25
ESPN,732722,https://www.espn.com/soccer/match/_/gameId/732722,8916,2025,14,2025-07-16,Mirassol,Danielzinho,RM,Meio-campo,Amarelo,82,8
ESPN,732722,https://www.espn.com/soccer/match/_/gameId/732722,8916,2025,14,2025-07-16,Palmeiras,Flaco López,SUB,,Amarelo,88,42
ESPN,732726,https://www.espn.com/soccer/match/_/gameId/732726,8917,2025,14,2025-07-16,Ceara,Fernando Sandro Pereira,RM,Meio-campo,Amarelo,32,88
ESPN,732726,https://www.espn.com/soccer/match/_/gameId/732726,8917,2025,14,2025-07-16,Ceara,Lucas Mugni,AM,Meio-campo,Amarelo,40,10
ESPN,732726,https://www.espn.com/soccer/match/_/gameId/732726,8917,2025,14,2025-07-16,Corinthians,Mateuzinho,RB,Zagueiro,Amarelo,46,2
ESPN,732726,https://www.espn.com/soccer/match/_/gameId/732726,8917,2025,14,2025-07-16,Ceara,Dieguinho,LM,Meio-campo,Amarelo,47,20
ESPN,732726,https://www.espn.com/soccer/match/_/gameId/732726,8917,2025,14,2025-07-16,Corinthians,Gui Negão,CF-R,Atacante,Amarelo,59,56
ESPN,732724,https://www.espn.com/soccer/match/_/gameId/732724,8918,2025,14,2025-07-16,Flamengo,Jorginho,CM-R,Meio-campo,Amarelo,23,21
ESPN,732724,https://www.espn.com/soccer/match/_/gameId/732724,8918,2025,14,2025-07-16,Santos,Joao Basso,CD-R,Zagueiro,Amarelo,41,3
ESPN,732724,https://www.espn.com/soccer/match/_/gameId/732724,8918,2025,14,2025-07-16,Santos,Luan Peres,CD-L,Zagueiro,Amarelo,72,14
ESPN,732724,https://www.espn.com/soccer/match/_/gameId/732724,8918,2025,14,2025-07-16,Flamengo,Giorgian de Arrascaeta,CM-L,Meio-campo,Amarelo,74,10
ESPN,732724,https://www.espn.com/soccer/match/_/gameId/732724,8918,2025,14,2025-07-16,Flamengo,Bruno Henrique,LM,Meio-campo,Amarelo,76,27
ESPN,732727,https://www.espn.com/soccer/match/_/gameId/732727,8919,2025,14,2025-07-16,Vitoria,Willian,LM,Meio-campo,Amarelo,84,29
ESPN,732727,https://www.espn.com/soccer/match/_/gameId/732727,8919,2025,14,2025-07-16,Vitoria,Lucas Arcanjo,G,Goleiro,Amarelo,87,1
ESPN,732727,https://www.espn.com/soccer/match/_/gameId/732727,8919,2025,14,2025-07-16,Vitoria,Raúl Cáceres,RB,Zagueiro,Amarelo,91,27
ESPN,732727,https://www.espn.com/soccer/match/_/gameId/732727,8919,2025,14,2025-07-16,Vitoria,Osvaldo,SUB,,Amarelo,94,11
ESPN,732727,https://www.espn.com/soccer/match/_/gameId/732727,8919,2025,14,2025-07-16,Vitoria,Erick,SUB,,Amarelo,96,33
ESPN,732727,https://www.espn.com/soccer/match/_/gameId/732727,8919,2025,14,2025-07-16,Botafogo-RJ,Santiago Rodríguez,SUB,,Amarelo,97,23
ESPN,732721,https://www.espn.com/soccer/match/_/gameId/732721,8920,2025,14,2025-07-16,Bragantino,Guilherme Almeida,LB,Zagueiro,Amarelo,57,31
ESPN,732721,https://www.espn.com/soccer/match/_/gameId/732721,8920,2025,14,2025-07-16,Bragantino,Eduardo Sasha,F,Atacante,Amarelo,63,8
ESPN,732721,https://www.espn.com/soccer/match/_/gameId/732721,8920,2025,14,2025-07-16,Bragantino,Gabriel,LM,Meio-campo,Amarelo,82,6
ESPN,732725,https://www.espn.com/soccer/match/_/gameId/732725,8921,2025,14,2025-07-17,Fluminense,Martinelli,RM,Meio-campo,Amarelo,59,8
ESPN,732725,https://www.espn.com/soccer/match/_/gameId/732725,8921,2025,14,2025-07-17,Cruzeiro,Cássio,G,Goleiro,Amarelo,67,1
ESPN,732725,https://www.espn.com/soccer/match/_/gameId/732725,8921,2025,14,2025-07-17,Cruzeiro,Marquinhos,SUB,,Amarelo,86,7
ESPN,732731,https://www.espn.com/soccer/match/_/gameId/732731,8926,2025,15,2025-07-19,Fortaleza,Diogo Barbosa,LB,Zagueiro,Amarelo,18,16
ESPN,732731,https://www.espn.com/soccer/match/_/gameId/732731,8926,2025,15,2025-07-19,Bahia,Erick Pulga,LF,,Amarelo,51,16
ESPN,732731,https://www.espn.com/soccer/match/_/gameId/732731,8926,2025,15,2025-07-19,Bahia,Gilberto,RB,Zagueiro,Amarelo,52,2
ESPN,732731,https://www.espn.com/soccer/match/_/gameId/732731,8926,2025,15,2025-07-19,Fortaleza,Breno,LF,,Amarelo,52,26
ESPN,732731,https://www.espn.com/soccer/match/_/gameId/732731,8926,2025,15,2025-07-19,Fortaleza,Juan Martín Lucero,F,Atacante,Amarelo,59,9
ESPN,732731,https://www.espn.com/soccer/match/_/gameId/732731,8926,2025,15,2025-07-19,Bahia,Santiago Ramos,CD-L,Zagueiro,Amarelo,63,21
ESPN,732731,https://www.espn.com/soccer/match/_/gameId/732731,8926,2025,15,2025-07-19,Fortaleza,Matheus Pereira,LM,Meio-campo,Amarelo,65,5
ESPN,732731,https://www.espn.com/soccer/match/_/gameId/732731,8926,2025,15,2025-07-19,Fortaleza,Emmanuel Martínez,SUB,,Amarelo,78,8
ESPN,732736,https://www.espn.com/soccer/match/_/gameId/732736,8927,2025,15,2025-07-19,Gremio,Edenilson,AM,Meio-campo,Amarelo,43,8
ESPN,732736,https://www.espn.com/soccer/match/_/gameId/732736,8927,2025,15,2025-07-19,Vasco,Nao informado (Vasco),,,Amarelo,44,
ESPN,732736,https://www.espn.com/soccer/match/_/gameId/732736,8927,2025,15,2025-07-19,Gremio,Cristian Olivera,AM-L,Meio-campo,Amarelo,47,99
ESPN,732736,https://www.espn.com/soccer/match/_/gameId/732736,8927,2025,15,2025-07-19,Gremio,Alex Santana,RM,Meio-campo,Amarelo,51,80
ESPN,732736,https://www.espn.com/soccer/match/_/gameId/732736,8927,2025,15,2025-07-19,Vasco,Paulo Henrique,RB,Zagueiro,Amarelo,61,96
ESPN,732736,https://www.espn.com/soccer/match/_/gameId/732736,8927,2025,15,2025-07-19,Vasco,João Victor,CD-R,Zagueiro,Amarelo,79,38
ESPN,732734,https://www.espn.com/soccer/match/_/gameId/732734,8928,2025,15,2025-07-19,Santos,Tomás Rincón,SUB,,Amarelo,46,8
ESPN,732734,https://www.espn.com/soccer/match/_/gameId/732734,8928,2025,15,2025-07-19,Mirassol,Lucas Ramon,RB,Zagueiro,Amarelo,58,19
ESPN,732734,https://www.espn.com/soccer/match/_/gameId/732734,8928,2025,15,2025-07-19,Mirassol,João Victor Carroll,CD-R,Zagueiro,Vermelho,96,34
ESPN,732737,https://www.espn.com/soccer/match/_/gameId/732737,8929,2025,15,2025-07-19,Sao Paulo,Alisson,SUB,,Amarelo,37,25
ESPN,732737,https://www.espn.com/soccer/match/_/gameId/732737,8929,2025,15,2025-07-19,Corinthians,Raniele,,,Amarelo,53,14
ESPN,732737,https://www.espn.com/soccer/match/_/gameId/732737,8929,2025,15,2025-07-19,Corinthians,Rodrigo Garro,AM,Meio-campo,Amarelo,83,8
ESPN,732737,https://www.espn.com/soccer/match/_/gameId/732737,8929,2025,15,2025-07-19,Sao Paulo,Gonzalo Tapia,SUB,,Amarelo,91,14
ESPN,732730,https://www.espn.com/soccer/match/_/gameId/732730,8930,2025,15,2025-07-20,Internacional,Johan Carbonero,AM-L,Meio-campo,Amarelo,42,7
ESPN,732730,https://www.espn.com/soccer/match/_/gameId/732730,8930,2025,15,2025-07-20,Ceara,Matheus Bahia,LB,Zagueiro,Amarelo,52,79
ESPN,732730,https://www.espn.com/soccer/match/_/gameId/732730,8930,2025,15,2025-07-20,Ceara,Marllon,CD-R,Zagueiro,Amarelo,55,3
ESPN,732733,https://www.espn.com/soccer/match/_/gameId/732733,8932,2025,15,2025-07-20,Juventude,Marcos Paulo,CD-L,Zagueiro,Amarelo,16,47
ESPN,732733,https://www.espn.com/soccer/match/_/gameId/732733,8932,2025,15,2025-07-20,Juventude,Caique,CM-L,Meio-campo,Amarelo,29,95
ESPN,732733,https://www.espn.com/soccer/match/_/gameId/732733,8932,2025,15,2025-07-20,Cruzeiro,Yannick Bolasie,SUB,,Amarelo,95,11
ESPN,732735,https://www.espn.com/soccer/match/_/gameId/732735,8931,2025,15,2025-07-20,Bragantino,Guilherme Almeida,LB,Zagueiro,Amarelo,50,31
ESPN,732735,https://www.espn.com/soccer/match/_/gameId/732735,8931,2025,15,2025-07-20,Bragantino,Bruno Conceicão,SUB,,Amarelo,69,25
ESPN,732735,https://www.espn.com/soccer/match/_/gameId/732735,8931,2025,15,2025-07-20,Vitoria,Maykon,LB,Zagueiro,Amarelo,85,66
ESPN,732735,https://www.espn.com/soccer/match/_/gameId/732735,8931,2025,15,2025-07-20,Vitoria,Osvaldo,SUB,,Amarelo,90,11
ESPN,732735,https://www.espn.com/soccer/match/_/gameId/732735,8931,2025,15,2025-07-20,Vitoria,Pepê,SUB,,Amarelo,91,6
ESPN,732739,https://www.espn.com/soccer/match/_/gameId/732739,8934,2025,15,2025-07-20,Atletico-MG,Gabriel Menino,CM-L,Meio-campo,Amarelo,9,25
ESPN,732739,https://www.espn.com/soccer/match/_/gameId/732739,8934,2025,15,2025-07-20,Atletico-MG,Lyanco,CD-R,Zagueiro,Amarelo,35,4
ESPN,732739,https://www.espn.com/soccer/match/_/gameId/732739,8934,2025,15,2025-07-20,Palmeiras,Aníbal Moreno,CM,Meio-campo,Amarelo,41,5
ESPN,732739,https://www.espn.com/soccer/match/_/gameId/732739,8934,2025,15,2025-07-20,Atletico-MG,Rômulo,SUB,,Amarelo,44,47
ESPN,732739,https://www.espn.com/soccer/match/_/gameId/732739,8934,2025,15,2025-07-20,Palmeiras,Bruno Fuchs,CD-L,Zagueiro,Amarelo,65,3
ESPN,732739,https://www.espn.com/soccer/match/_/gameId/732739,8934,2025,15,2025-07-20,Atletico-MG,Hulk,CF-R,Atacante,Amarelo,98,7
ESPN,732738,https://www.espn.com/soccer/match/_/gameId/732738,8933,2025,15,2025-07-20,Botafogo-RJ,Marlon Freitas,LM,Meio-campo,Amarelo,36,17
ESPN,732738,https://www.espn.com/soccer/match/_/gameId/732738,8933,2025,15,2025-07-20,Botafogo-RJ,Álvaro Montoro,AM-L,Meio-campo,Amarelo,43,8
ESPN,732738,https://www.espn.com/soccer/match/_/gameId/732738,8933,2025,15,2025-07-20,Sport,Matheus Alexandre,RB,Zagueiro,Amarelo,88,33
ESPN,732732,https://www.espn.com/soccer/match/_/gameId/732732,8935,2025,15,2025-07-20,Flamengo,Léo Pereira,LB,Zagueiro,Amarelo,19,4
ESPN,732732,https://www.espn.com/soccer/match/_/gameId/732732,8935,2025,15,2025-07-20,Flamengo,Allan,LM,Meio-campo,Amarelo,29,29
