temporada;fase;rodada;jogo;data;mandante;placar;visitante;observacao;fonte
1996;Primeira fase;20;234;1996-11-09;Sport;0-0;Corinthians;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;20;235;1996-11-09;Fluminense;2-3;Athletico-PR;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;20;236;1996-11-09;Guarani;0-1;Portuguesa;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;20;237;1996-11-09;Santos;1-0;Vitoria;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;20;238;1996-11-09;Bahia;4-2;Bragantino;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;20;239;1996-11-09;Internacional;2-1;Parana;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;20;240;1996-11-09;Goias;4-1;Juventude;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;21;241;1996-11-16;Juventude;3-5;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;21;242;1996-11-16;Bragantino;3-4;Sao Paulo;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;21;243;1996-11-16;Corinthians;1-1;Goias;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;21;244;1996-11-16;Flamengo;3-1;Fluminense;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;21;245;1996-11-16;Vasco;4-2;Criciuma;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;21;246;1996-11-16;Palmeiras;2-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;21;247;1996-11-16;Portuguesa;1-2;Internacional;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;21;248;1996-11-16;Santos;3-2;Athletico-PR;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;21;249;1996-11-16;Vitoria;0-1;Guarani;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;21;250;1996-11-16;Parana;2-1;Bahia;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;21;251;1996-11-16;Gremio;0-2;Coritiba;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;21;252;1996-11-16;Cruzeiro;3-1;Sport;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;22;253;1996-11-20;Criciuma;2-0;Flamengo;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;22;254;1996-11-20;Fluminense;1-0;Juventude;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;22;255;1996-11-20;Botafogo-RJ;3-3;Vitoria;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;22;256;1996-11-20;Bahia;3-2;Vasco;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;22;257;1996-11-20;Guarani;1-0;Palmeiras;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;22;258;1996-11-20;Internacional;2-0;Corinthians;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;22;259;1996-11-20;Sao Paulo;1-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;22;260;1996-11-20;Coritiba;4-0;Portuguesa;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;22;261;1996-11-20;Santos;0-3;Parana;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;22;262;1996-11-20;Goias;3-0;Bragantino;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;22;263;1996-11-20;Atletico-MG;3-2;Athletico-PR;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;22;264;1996-11-20;Sport;1-0;Gremio;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;23;265;1996-11-24;Flamengo;0-1;Bahia;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;23;266;1996-11-24;Vitoria;1-3;Fluminense;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;23;267;1996-11-24;Portuguesa;4-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;23;268;1996-11-24;Vasco;0-2;Guarani;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;23;269;1996-11-24;Palmeiras;4-1;Sport;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;23;270;1996-11-24;Corinthians;1-1;Coritiba;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;23;271;1996-11-24;Parana;1-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;23;272;1996-11-24;Cruzeiro;2-1;Santos;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;23;273;1996-11-24;Bragantino;1-0;Internacional;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;23;274;1996-11-24;Athletico-PR;1-2;Criciuma;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;23;275;1996-11-24;Juventude;1-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz96.html
1996;Primeira fase;23;276;1996-11-24;Gremio;1-3;Goias;;https://www.rsssf.org/tablesb/braz96.html
1996;Quartas de final;;1;1996-11-27;Portuguesa;3-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz96.html
1996;Quartas de final;;1;1996-11-30;Cruzeiro;1-0;Portuguesa;;https://www.rsssf.org/tablesb/braz96.html
1996;Quartas de final;;2;1996-11-27;Goias;3-1;Guarani;;https://www.rsssf.org/tablesb/braz96.html
1996;Quartas de final;;2;1996-11-30;Guarani;1-0;Goias;;https://www.rsssf.org/tablesb/braz96.html
1996;Quartas de final;;3;1996-11-27;Gremio;3-1;Palmeiras;;https://www.rsssf.org/tablesb/braz96.html
1996;Quartas de final;;3;1996-11-30;Palmeiras;1-0;Gremio;;https://www.rsssf.org/tablesb/braz96.html
1996;Quartas de final;;4;1996-11-27;Atletico-MG;3-1;Athletico-PR;;https://www.rsssf.org/tablesb/braz96.html
1996;Quartas de final;;4;1996-11-30;Athletico-PR;1-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz96.html
1996;Semifinal;;1;1996-12-05;Portuguesa;1-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz96.html
1996;Semifinal;;1;1996-12-08;Atletico-MG;2-2;Portuguesa;;https://www.rsssf.org/tablesb/braz96.html
1996;Semifinal;;2;1996-12-05;Goias;1-3;Gremio;;https://www.rsssf.org/tablesb/braz96.html
1996;Semifinal;;2;1996-12-08;Gremio;2-2;Goias;;https://www.rsssf.org/tablesb/braz96.html
1996;Final;;1;1996-12-11;Portuguesa;2-0;Gremio;Gremio campeao por melhor campanha;https://www.rsssf.org/tablesb/braz96.html
1996;Final;;1;1996-12-15;Gremio;2-0;Portuguesa;Gremio campeao por melhor campanha;https://www.rsssf.org/tablesb/braz96.html
