source,source_match_id,source_url,partida_id,temporada_id,rodada,data,mandante,visitante,gols_mandante,gols_visitante,match_method,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
Transfermarkt,3477799,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477799,131,2003,11,2003-06-01,Corinthians,Vitoria,4,0,exact,4-2-4,3-6-1,Geninho,Joel Santana
Transfermarkt,3477800,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477800,132,2003,11,2003-06-01,Vasco,Atletico-MG,2,2,exact,4-4-2,4-4-2,Antônio Lopes,Celso Roth
Transfermarkt,3477801,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477801,133,2003,12,2003-06-07,Vitoria,Fluminense,2,1,exact,3-6-1,4-5-1,Joel Santana,Renato Gaúcho
Transfermarkt,3477802,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477802,134,2003,12,2003-06-07,Guarani,Santos,1,2,exact,3-5-2,4-5-1,Pepe,Emerson Leão
Transfermarkt,3477803,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477803,135,2003,12,2003-06-07,Gremio,Fortaleza,3,1,exact,4-4-2,5-2-3,Cléber Xavier,Ferdinando Teixeira
Transfermarkt,3477804,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477804,136,2003,12,2003-06-07,Atletico-MG,Figueirense,1,1,exact,4-4-2,4-4-2,Celso Roth,Vágner Benazzi
Transfermarkt,3477805,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477805,137,2003,12,2003-06-08,Paysandu,Parana,3,0,exact,4-4-2,4-4-2,Ivo Wortmann,Adilson Batista
Transfermarkt,3477806,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477806,138,2003,12,2003-06-08,Juventude,Vasco,0,0,exact,4-4-2,3-5-2,Marinho Peres,Antônio Lopes
Transfermarkt,3477807,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477807,139,2003,12,2003-06-08,Athletico-PR,Ponte Preta,4,2,exact,4-4-2,4-3-3,Vadão,Abel Braga
Transfermarkt,3477808,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477808,140,2003,12,2003-06-08,Goias,Coritiba,1,2,exact,4-4-2,4-3-3,Cuca,Paulo Bonamigo
Transfermarkt,3477809,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477809,141,2003,12,2003-06-08,Sao Caetano,Corinthians,1,0,exact,4-6-0,4-2-4,Mário Sérgio,Geninho
Transfermarkt,3477810,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477810,142,2003,12,2003-06-08,Criciuma,Internacional,1,0,exact,4-5-1,4-5-1,Gilson Kleina,Muricy Ramalho
Transfermarkt,3477811,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477811,143,2003,12,2003-06-08,Sao Paulo,Bahia,2,2,exact,3-5-2,5-3-2,Roberto Rojas,Evaristo de Macedo
Transfermarkt,3477824,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477824,144,2003,12,2003-06-18,Flamengo,Cruzeiro,3,0,exact,5-3-2,4-4-2,Nelsinho Baptista,Vanderlei Luxemburgo
Transfermarkt,3477812,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477812,145,2003,13,2003-06-14,Fluminense,Goias,2,3,exact,3-5-2,5-3-2,Renato Gaúcho,Cuca
Transfermarkt,3477813,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477813,146,2003,13,2003-06-14,Ponte Preta,Guarani,0,2,exact,2-6-2,3-5-2,Abel Braga,Pepe
Transfermarkt,3477814,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477814,147,2003,13,2003-06-14,Coritiba,Athletico-PR,2,0,exact,4-3-3,5-3-2,Paulo Bonamigo,Vadão
Transfermarkt,3477815,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477815,148,2003,13,2003-06-15,Corinthians,Sao Paulo,1,2,exact,3-3-4,5-3-2,Geninho,Roberto Rojas
Transfermarkt,3477816,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477816,149,2003,13,2003-06-15,Fortaleza,Paysandu,1,2,exact,4-4-2,4-4-2,Ferdinando Teixeira,Ivo Wortmann
Transfermarkt,3477817,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477817,150,2003,13,2003-06-15,Parana,Juventude,1,2,exact,4-4-2,4-5-1,Adilson Batista,Marinho Peres
Transfermarkt,3477818,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477818,151,2003,13,2003-06-15,Gremio,Internacional,0,0,exact,4-4-2,4-5-1,Darío Pereyra,Muricy Ramalho
Transfermarkt,3477819,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477819,152,2003,13,2003-06-15,Santos,Sao Caetano,0,1,exact,4-5-1,5-5-0,Emerson Leão,Mário Sérgio
Transfermarkt,3477820,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477820,153,2003,13,2003-06-15,Criciuma,Figueirense,1,0,exact,4-6-0,4-4-2,Gilson Kleina,Vágner Benazzi
Transfermarkt,3477821,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477821,154,2003,13,2003-06-15,Bahia,Vitoria,2,1,exact,5-3-2,2-7-1,Evaristo de Macedo,Joel Santana
Transfermarkt,3477822,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477822,155,2003,13,2003-06-15,Vasco,Flamengo,1,2,exact,3-5-2,5-3-2,Antônio Lopes,Nelsinho Baptista
Transfermarkt,3477823,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477823,156,2003,13,2003-06-15,Cruzeiro,Atletico-MG,0,0,exact,4-4-2,4-4-2,Vanderlei Luxemburgo,Celso Roth
Transfermarkt,3477825,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477825,157,2003,14,2003-06-19,Bahia,Coritiba,2,2,exact,5-2-3,3-6-1,Evaristo de Macedo,Paulo Bonamigo
Transfermarkt,3477826,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477826,158,2003,14,2003-06-21,Vasco,Criciuma,2,0,exact,4-4-2,5-4-1,Antônio Lopes,Gilson Kleina
Transfermarkt,3477827,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477827,159,2003,14,2003-06-21,Atletico-MG,Gremio,3,2,exact,4-4-2,3-5-2,Celso Roth,Darío Pereyra
Transfermarkt,3477828,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477828,160,2003,14,2003-06-21,Internacional,Parana,2,1,exact,5-4-1,5-4-1,Muricy Ramalho,Adilson Batista
Transfermarkt,3477829,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477829,161,2003,14,2003-06-21,Sao Paulo,Goias,1,0,exact,5-3-2,5-3-2,Roberto Rojas,Cuca
Transfermarkt,3477830,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477830,162,2003,14,2003-06-22,Paysandu,Flamengo,2,2,exact,4-4-2,4-4-2,Ivo Wortmann,Nelsinho Baptista
Transfermarkt,3477831,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477831,163,2003,14,2003-06-22,Ponte Preta,Corinthians,3,3,exact,2-7-1,3-3-4,Abel Braga,Geninho
Transfermarkt,3477832,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477832,164,2003,14,2003-06-22,Sao Caetano,Vitoria,2,1,exact,5-5-0,5-3-2,Mário Sérgio,Joel Santana
Transfermarkt,3477833,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477833,165,2003,14,2003-06-22,Figueirense,Fortaleza,2,2,exact,4-4-2,4-3-3,Arthur Neto,Luiz Carlos Cruz
Transfermarkt,3477834,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477834,166,2003,14,2003-06-22,Juventude,Cruzeiro,0,1,exact,4-5-1,5-3-2,Marinho Peres,Vanderlei Luxemburgo
Transfermarkt,3477835,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477835,167,2003,14,2003-06-22,Fluminense,Guarani,5,2,exact,4-4-2,3-5-2,Renato Gaúcho,Pepe
Transfermarkt,3477930,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477930,179,2003,14,2003-07-30,Athletico-PR,Santos,0,2,exact,4-5-1,4-5-1,Vadão,Emerson Leão
Transfermarkt,3477836,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477836,168,2003,15,2003-06-28,Fortaleza,Vasco,0,1,exact,5-2-3,3-5-2,Luiz Carlos Cruz,Antônio Lopes
Transfermarkt,3477837,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477837,169,2003,15,2003-06-28,Coritiba,Sao Caetano,2,0,exact,3-4-3,5-5-0,Paulo Bonamigo,Mário Sérgio
Transfermarkt,3477838,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477838,170,2003,15,2003-06-28,Gremio,Juventude,1,4,exact,3-5-2,2-7-1,Darío Pereyra,Raul Plassmann
Transfermarkt,3477839,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477839,171,2003,15,2003-06-28,Santos,Bahia,4,0,exact,4-4-2,5-3-2,Emerson Leão,Evaristo de Macedo
Transfermarkt,3477840,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477840,172,2003,15,2003-06-28,Flamengo,Figueirense,0,2,exact,5-3-2,4-4-2,Nelsinho Baptista,Arthur Neto
Transfermarkt,3477841,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477841,173,2003,15,2003-06-29,Corinthians,Fluminense,1,0,exact,4-2-4,4-5-1,Geninho,Renato Gaúcho
Transfermarkt,3477842,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477842,174,2003,15,2003-06-29,Guarani,Sao Paulo,0,1,exact,4-4-2,5-4-1,Pepe,Roberto Rojas
Transfermarkt,3477843,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477843,175,2003,15,2003-06-29,Criciuma,Paysandu,2,0,exact,4-5-1,5-4-1,Gilson Kleina,Ivo Wortmann
Transfermarkt,3477844,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477844,176,2003,15,2003-06-29,Vitoria,Athletico-PR,1,0,exact,4-5-1,3-5-2,Edinho,Vadão
Transfermarkt,3477845,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477845,177,2003,15,2003-06-29,Cruzeiro,Internacional,3,2,exact,4-4-2,4-5-1,Vanderlei Luxemburgo,Muricy Ramalho
Transfermarkt,3477846,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477846,178,2003,15,2003-06-29,Parana,Atletico-MG,1,1,exact,4-3-3,5-3-2,Adilson Batista,Celso Roth
Transfermarkt,3477931,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477931,180,2003,15,2003-07-30,Goias,Ponte Preta,0,0,exact,4-3-3,4-4-2,Cuca,Abel Braga
Transfermarkt,3477847,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477847,181,2003,16,2003-07-05,Vasco,Parana,1,4,exact,4-4-2,3-5-2,Antônio Lopes,Adilson Batista
Transfermarkt,3477848,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477848,182,2003,16,2003-07-05,Sao Paulo,Sao Caetano,1,1,exact,4-5-1,4-6-0,Roberto Rojas,Mário Sérgio
Transfermarkt,3477849,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477849,183,2003,16,2003-07-05,Figueirense,Cruzeiro,1,0,exact,4-4-2,5-3-2,Heron Ferreira,Vanderlei Luxemburgo
Transfermarkt,3477850,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477850,184,2003,16,2003-07-05,Atletico-MG,Paysandu,3,2,exact,5-3-2,4-4-2,Celso Roth,Ivo Wortmann
Transfermarkt,3477851,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477851,185,2003,16,2003-07-06,Gremio,Flamengo,2,0,exact,4-4-2,4-4-2,Darío Pereyra,Nelsinho Baptista
Transfermarkt,3477852,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477852,186,2003,16,2003-07-06,Guarani,Goias,3,2,exact,3-5-2,4-4-2,Luiz Carlos Barbieri,Cuca
Transfermarkt,3477853,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477853,187,2003,16,2003-07-06,Athletico-PR,Corinthians,3,1,exact,4-3-3,4-2-4,Vadão,Geninho
Transfermarkt,3477854,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477854,188,2003,16,2003-07-06,Juventude,Internacional,1,1,exact,4-5-1,5-4-1,Raul Plassmann,Muricy Ramalho
Transfermarkt,3477855,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477855,189,2003,16,2003-07-06,Fortaleza,Criciuma,0,1,exact,4-4-2,4-5-1,Luiz Carlos Cruz,Gilson Kleina
Transfermarkt,3477856,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477856,190,2003,16,2003-07-06,Vitoria,Ponte Preta,1,4,exact,4-3-3,4-4-2,Edinho,Abel Braga
Transfermarkt,3477857,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477857,191,2003,16,2003-07-06,Santos,Coritiba,3,1,exact,4-5-1,3-4-3,Emerson Leão,Paulo Bonamigo
Transfermarkt,3477858,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477858,192,2003,16,2003-07-06,Fluminense,Bahia,1,0,exact,4-5-1,5-3-2,Renato Gaúcho,Evaristo de Macedo
Transfermarkt,3477859,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477859,193,2003,17,2003-07-09,Sao Caetano,Athletico-PR,0,0,exact,5-4-1,3-4-3,Mário Sérgio,Vadão
Transfermarkt,3477860,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477860,194,2003,17,2003-07-09,Corinthians,Santos,1,1,exact,4-3-3,3-6-1,Geninho,Emerson Leão
Transfermarkt,3477861,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477861,195,2003,17,2003-07-09,Cruzeiro,Fortaleza,2,0,exact,4-4-2,4-4-2,Vanderlei Luxemburgo,Luiz Carlos Cruz
Transfermarkt,3477862,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477862,196,2003,17,2003-07-09,Bahia,Guarani,2,0,exact,5-3-2,3-5-2,Evaristo de Macedo,Luiz Carlos Barbieri
Transfermarkt,3477863,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477863,197,2003,17,2003-07-09,Paysandu,Figueirense,1,0,exact,5-3-2,4-4-2,Ivo Wortmann,Arthur Neto
Transfermarkt,3477864,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477864,198,2003,17,2003-07-09,Goias,Vitoria,1,1,exact,4-4-2,4-4-2,Cuca,Edinho
Transfermarkt,3477865,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477865,199,2003,17,2003-07-09,Flamengo,Juventude,2,1,exact,4-3-3,4-5-1,Nelsinho Baptista,Raul Plassmann
Transfermarkt,3477866,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477866,200,2003,17,2003-07-09,Internacional,Vasco,2,1,exact,5-4-1,4-4-2,Muricy Ramalho,Antônio Lopes
Transfermarkt,3477867,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477867,201,2003,17,2003-07-09,Coritiba,Sao Paulo,0,2,exact,5-2-3,5-3-2,Paulo Bonamigo,Roberto Rojas
Transfermarkt,3477868,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477868,202,2003,17,2003-07-10,Ponte Preta,Fluminense,3,0,exact,4-5-1,4-5-1,Abel Braga,Renato Gaúcho
Transfermarkt,3477869,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477869,203,2003,17,2003-07-10,Criciuma,Atletico-MG,1,0,exact,4-5-1,5-3-2,Gilson Kleina,Celso Roth
Transfermarkt,3477870,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477870,204,2003,17,2003-07-10,Parana,Gremio,3,1,exact,4-4-2,4-4-2,Adilson Batista,Darío Pereyra
Transfermarkt,3477871,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477871,205,2003,18,2003-07-12,Athletico-PR,Goias,0,0,exact,4-4-2,4-4-2,Vadão,Cuca
Transfermarkt,3477872,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477872,206,2003,18,2003-07-12,Fortaleza,Internacional,3,0,exact,4-4-2,4-5-1,Luiz Carlos Cruz,Muricy Ramalho
Transfermarkt,3477873,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477873,207,2003,18,2003-07-12,Vasco,Paysandu,0,2,exact,4-4-2,4-4-2,Antônio Lopes,Ivo Wortmann
Transfermarkt,3477874,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477874,208,2003,18,2003-07-13,Atletico-MG,Flamengo,1,0,exact,3-4-3,4-4-2,Celso Roth,Nelsinho Baptista
Transfermarkt,3477875,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477875,209,2003,18,2003-07-13,Ponte Preta,Bahia,1,0,exact,4-4-2,4-2-4,Abel Braga,Evaristo de Macedo
Transfermarkt,3477876,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477876,210,2003,18,2003-07-13,Corinthians,Coritiba,0,1,exact,4-2-4,4-3-3,Geninho,Paulo Bonamigo
Transfermarkt,3477877,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477877,211,2003,18,2003-07-13,Criciuma,Juventude,3,0,exact,4-5-1,4-6-0,Lori Sandri,Raul Plassmann
Transfermarkt,3477878,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477878,212,2003,18,2003-07-13,Figueirense,Parana,4,2,exact,4-4-2,4-5-1,Arthur Neto,Adilson Batista
Transfermarkt,3477879,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477879,213,2003,18,2003-07-13,Sao Caetano,Guarani,0,2,exact,4-5-1,3-5-2,Mário Sérgio,Luiz Carlos Barbieri
Transfermarkt,3477880,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477880,214,2003,18,2003-07-13,Fluminense,Sao Paulo,1,3,exact,4-4-2,5-3-2,,
Transfermarkt,3477881,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477881,215,2003,18,2003-07-13,Gremio,Cruzeiro,0,1,exact,4-4-2,4-4-2,Darío Pereyra,Vanderlei Luxemburgo
Transfermarkt,3477882,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477882,216,2003,18,2003-07-13,Vitoria,Santos,2,0,exact,4-3-3,3-6-1,Edinho,Emerson Leão
Transfermarkt,3477883,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477883,217,2003,19,2003-07-16,Flamengo,Fortaleza,0,2,exact,5-2-3,4-4-2,Nelsinho Baptista,Luiz Carlos Cruz
Transfermarkt,3477884,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477884,218,2003,19,2003-07-16,Juventude,Figueirense,1,2,exact,3-6-1,4-4-2,Raul Plassmann,Arthur Neto
Transfermarkt,3477885,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477885,219,2003,19,2003-07-16,Bahia,Sao Caetano,0,0,exact,5-3-2,5-5-0,Evaristo de Macedo,Mário Sérgio
Transfermarkt,3477886,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477886,220,2003,19,2003-07-16,Coritiba,Fluminense,3,0,exact,4-3-3,3-5-2,Paulo Bonamigo,Valdir Espinosa
Transfermarkt,3477887,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477887,221,2003,19,2003-07-16,Guarani,Vitoria,2,2,exact,3-5-2,4-4-2,Luiz Carlos Barbieri,Edinho
Transfermarkt,3477888,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477888,222,2003,19,2003-07-16,Internacional,Atletico-MG,3,3,exact,4-6-0,4-4-2,Muricy Ramalho,Celso Roth
Transfermarkt,3477889,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477889,223,2003,19,2003-07-16,Santos,Ponte Preta,2,1,exact,4-5-1,3-5-2,Emerson Leão,Abel Braga
Transfermarkt,3477890,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477890,224,2003,19,2003-07-16,Cruzeiro,Vasco,4,1,exact,4-4-2,3-6-1,Vanderlei Luxemburgo,Mauro Galvão
Transfermarkt,3477891,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477891,225,2003,19,2003-07-16,Goias,Corinthians,1,1,exact,4-4-2,4-3-3,Cuca,Geninho
Transfermarkt,3477892,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477892,226,2003,19,2003-07-17,Paysandu,Gremio,1,1,exact,4-4-2,4-4-2,Ivo Wortmann,Darío Pereyra
Transfermarkt,3477893,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477893,227,2003,19,2003-07-17,Sao Paulo,Athletico-PR,2,0,exact,5-3-2,3-5-2,Roberto Rojas,Vadão
Transfermarkt,3477932,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477932,228,2003,19,2003-07-31,Parana,Criciuma,2,1,exact,4-4-2,5-4-1,Antonio Carlos Vieira,Lori Sandri
Transfermarkt,3477894,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477894,229,2003,20,2003-07-19,Fluminense,Santos,1,4,exact,4-4-2,3-6-1,Joel Santana,Emerson Leão
Transfermarkt,3477895,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477895,230,2003,20,2003-07-19,Corinthians,Guarani,1,0,exact,4-5-1,3-5-2,Geninho,Luiz Carlos Barbieri
Transfermarkt,3477896,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477896,231,2003,20,2003-07-19,Fortaleza,Atletico-MG,4,3,exact,4-4-2,4-4-2,Luiz Carlos Cruz,Celso Roth
Transfermarkt,3477897,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477897,232,2003,20,2003-07-19,Internacional,Figueirense,3,0,exact,5-5-0,4-4-2,Muricy Ramalho,Arthur Neto
Transfermarkt,3477898,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477898,233,2003,20,2003-07-20,Juventude,Paysandu,2,0,exact,3-6-1,4-5-1,Raul Plassmann,Ivo Wortmann
Transfermarkt,3477899,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477899,234,2003,20,2003-07-20,Athletico-PR,Bahia,2,1,exact,4-4-2,5-3-2,Vadão,Evaristo de Macedo
Transfermarkt,3477900,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477900,235,2003,20,2003-07-20,Ponte Preta,Coritiba,1,1,exact,5-2-3,4-3-3,Abel Braga,Paulo Bonamigo
Transfermarkt,3477901,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477901,236,2003,20,2003-07-20,Criciuma,Flamengo,4,3,exact,4-5-1,5-3-2,Lori Sandri,Marcos Paquetá
Transfermarkt,3477902,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477902,237,2003,20,2003-07-20,Goias,Sao Caetano,2,1,exact,4-4-2,5-5-0,Cuca,Mário Sérgio
Transfermarkt,3477903,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477903,238,2003,20,2003-07-20,Vitoria,Sao Paulo,0,2,exact,4-4-2,5-3-2,Edinho,Roberto Rojas
Transfermarkt,3477904,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477904,239,2003,20,2003-07-20,Cruzeiro,Parana,5,1,exact,4-4-2,3-5-2,Vanderlei Luxemburgo,Caio Júnior
Transfermarkt,3477905,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477905,240,2003,20,2003-07-20,Vasco,Gremio,2,0,exact,3-5-2,4-4-2,Mauro Galvão,Darío Pereyra
Transfermarkt,3477906,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477906,241,2003,21,2003-07-23,Parana,Fortaleza,4,1,exact,4-4-2,5-3-2,Antonio Carlos Vieira,Luiz Carlos Cruz
Transfermarkt,3477907,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477907,242,2003,21,2003-07-23,Atletico-MG,Juventude,2,1,exact,4-3-3,3-6-1,Marcelo Oliveira,Raul Plassmann
Transfermarkt,3477908,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477908,243,2003,21,2003-07-23,Paysandu,Cruzeiro,3,0,exact,4-5-1,5-3-2,Ivo Wortmann,Vanderlei Luxemburgo
Transfermarkt,3477909,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477909,244,2003,21,2003-07-23,Guarani,Athletico-PR,1,0,exact,4-4-2,4-4-2,Luiz Carlos Barbieri,Vadão
Transfermarkt,3477910,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477910,245,2003,21,2003-07-23,Figueirense,Vasco,0,0,exact,4-4-2,3-6-1,Arthur Neto,Mauro Galvão
Transfermarkt,3477911,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477911,246,2003,21,2003-07-23,Santos,Goias,3,3,exact,4-5-1,4-4-2,Emerson Leão,Cuca
Transfermarkt,3477912,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477912,247,2003,21,2003-07-23,Bahia,Corinthians,0,0,exact,5-3-2,5-3-2,Evaristo de Macedo,Geninho
Transfermarkt,3477913,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477913,248,2003,21,2003-07-24,Coritiba,Vitoria,1,1,exact,4-4-2,4-4-2,Paulo Bonamigo,Edinho
Transfermarkt,3477914,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477914,249,2003,21,2003-07-24,Gremio,Criciuma,0,2,exact,4-5-1,4-5-1,Nestor Simionato,Lori Sandri
Transfermarkt,3477915,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477915,250,2003,21,2003-07-24,Flamengo,Internacional,2,1,exact,4-3-3,6-2-2,Oswaldo de Oliveira,Muricy Ramalho
Transfermarkt,3477916,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477916,251,2003,21,2003-07-24,Sao Caetano,Fluminense,2,0,exact,4-4-2,4-4-2,Nelsinho Baptista,Joel Santana
Transfermarkt,3477917,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477917,252,2003,21,2003-07-24,Sao Paulo,Ponte Preta,1,2,exact,5-3-2,4-4-2,Roberto Rojas,Abel Braga
Transfermarkt,3477918,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477918,253,2003,22,2003-07-26,Santos,Vasco,2,1,exact,4-5-1,3-6-1,Emerson Leão,Mauro Galvão
Transfermarkt,3477919,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477919,254,2003,22,2003-07-26,Goias,Atletico-MG,1,1,exact,5-2-3,5-2-3,Cuca,Marcelo Oliveira
Transfermarkt,3477920,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477920,255,2003,22,2003-07-26,Athletico-PR,Paysandu,1,1,exact,4-4-2,4-5-1,Vadão,Ivo Wortmann
Transfermarkt,3477921,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477921,256,2003,22,2003-07-27,Fortaleza,Ponte Preta,2,3,exact,4-4-2,4-4-2,Luiz Carlos Cruz,Abel Braga
Transfermarkt,3477922,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477922,257,2003,22,2003-07-27,Juventude,Fluminense,2,1,exact,4-5-1,3-4-3,Raul Plassmann,Joel Santana
Transfermarkt,3477923,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477923,258,2003,22,2003-07-27,Flamengo,Sao Paulo,1,1,exact,4-4-2,4-4-2,Oswaldo de Oliveira,Roberto Rojas
Transfermarkt,3477924,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477924,259,2003,22,2003-07-27,Criciuma,Coritiba,2,3,exact,3-5-2,4-4-2,Lori Sandri,Paulo Bonamigo
