partida_id,source,source_match_id,source_url,temporada_id,rodada,data,mandante,visitante,gols_mandante,gols_visitante,match_method,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
4852,Transfermarkt,2454550,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454550,2014,24,2014-09-24,Figueirense,Corinthians,1,0,exact,4-4-2 duplo 6,4-4-2 duplo 6,Argel Fuchs,Mano Menezes
4853,Transfermarkt,2454543,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454543,2014,24,2014-09-24,Fluminense,Gremio,0,0,exact,4-3-1-2,4-3-1-2,Cristóvão Borges,Luiz Felipe Scolari
4854,Transfermarkt,2454545,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454545,2014,24,2014-09-25,Palmeiras,Vitoria,2,0,exact,4-3-1-2,4-3-3 ofensivo,Dorival Júnior,Ney Franco
4855,Transfermarkt,2454542,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454542,2014,24,2014-09-25,Botafogo-RJ,Goias,1,0,exact,4-3-3,3-6-1,Vagner Mancini,Ricardo Drubscky
4856,Transfermarkt,2454547,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454547,2014,24,2014-09-25,Atletico-MG,Santos,3,2,exact,4-4-2 duplo 6,4-3-3 defensivo,Levir Culpi,Enderson Moreira
4857,Transfermarkt,2454561,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454561,2014,25,2014-09-27,Chapecoense,Criciuma,1,1,exact,4-4-2,3-5-2,Jorginho Cantinflas,Gilmar Dal Pozzo
4858,Transfermarkt,2454553,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454553,2014,25,2014-09-27,Sport,Cruzeiro,0,0,exact,4-3-1-2,4-4-2 duplo 6,Eduardo Baptista,Marcelo Oliveira
4859,Transfermarkt,2454554,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454554,2014,25,2014-09-27,Sao Paulo,Fluminense,1,3,exact,4-4-2 duplo 6,4-2-3-1,Muricy Ramalho,Cristóvão Borges
4860,Transfermarkt,2454558,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454558,2014,25,2014-09-28,Bahia,Flamengo,2,1,exact,4-4-2 duplo 6,4-3-1-2,Gilson Kleina,Vanderlei Luxemburgo
4861,Transfermarkt,2454556,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454556,2014,25,2014-09-28,Athletico-PR,Corinthians,1,0,exact,4-3-3 defensivo,4-4-2 duplo 6,Claudinei Oliveira,Mano Menezes
4862,Transfermarkt,2454552,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454552,2014,25,2014-09-28,Botafogo-RJ,Gremio,0,2,exact,4-3-3,3-5-2,Vagner Mancini,Luiz Felipe Scolari
4863,Transfermarkt,2454557,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454557,2014,25,2014-09-28,Atletico-MG,Vitoria,2,0,exact,4-4-2 duplo 6,4-4-2 duplo 6,Levir Culpi,Ney Franco
4864,Transfermarkt,2454560,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454560,2014,25,2014-09-28,Figueirense,Palmeiras,3,1,exact,4-3-1-2,4-4-2 losango,Argel Fuchs,Dorival Júnior
4865,Transfermarkt,2454559,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454559,2014,25,2014-09-28,Internacional,Coritiba,4,2,exact,4-2-3-1,4-4-2 losango,Abel Braga,Marquinhos Santos
4866,Transfermarkt,2454555,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454555,2014,25,2014-09-28,Santos,Goias,2,0,exact,3-4-3,3-5-2,Enderson Moreira,Ricardo Drubscky
4867,Transfermarkt,2454565,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454565,2014,26,2014-10-02,Palmeiras,Chapecoense,4,2,exact,4-4-2,4-3-1-2,Dorival Júnior,Jorginho Cantinflas
4868,Transfermarkt,2454562,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454562,2014,26,2014-10-04,Flamengo,Santos,0,1,exact,4-3-1-2,4-3-3 defensivo,Vanderlei Luxemburgo,Enderson Moreira
4869,Transfermarkt,2454563,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454563,2014,26,2014-10-04,Fluminense,Bahia,1,1,exact,4-2-3-1,4-4-2 duplo 6,Cristóvão Borges,Gilson Kleina
4870,Transfermarkt,2454566,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454566,2014,26,2014-10-04,Coritiba,Athletico-PR,1,0,exact,4-4-2 duplo 6,4-3-3 defensivo,Marquinhos Santos,Claudinei Oliveira
4871,Transfermarkt,2454568,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454568,2014,26,2014-10-04,Vitoria,Botafogo-RJ,2,1,exact,5-3-2,4-4-2,Ney Franco,Vagner Mancini
4872,Transfermarkt,2454569,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454569,2014,26,2014-10-04,Gremio,Sao Paulo,0,1,exact,4-3-1-2,4-4-2 duplo 6,Luiz Felipe Scolari,Muricy Ramalho
4873,Transfermarkt,2454564,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454564,2014,26,2014-10-04,Corinthians,Sport,3,0,exact,4-4-2 duplo 6,4-3-1-2,Mano Menezes,Eduardo Baptista
4874,Transfermarkt,2454567,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454567,2014,26,2014-10-04,Cruzeiro,Internacional,2,1,exact,4-3-3 defensivo,4-2-3-1,Marcelo Oliveira,Abel Braga
4875,Transfermarkt,2454570,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454570,2014,26,2014-10-04,Criciuma,Atletico-MG,3,1,exact,4-4-2 duplo 6,4-3-3 defensivo,Gilmar Dal Pozzo,Levir Culpi
4876,Transfermarkt,2454571,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454571,2014,26,2014-10-04,Goias,Figueirense,1,0,exact,3-5-2,4-4-2,Ricardo Drubscky,Argel Fuchs
4877,Transfermarkt,2454572,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454572,2014,27,2014-10-08,Botafogo-RJ,Palmeiras,0,1,exact,4-3-1-2,4-4-2 losango,Vagner Mancini,Dorival Júnior
4878,Transfermarkt,2454576,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454576,2014,27,2014-10-08,Coritiba,Criciuma,1,0,exact,4-3-3,4-3-3,Marquinhos Santos,Gilmar Dal Pozzo
4879,Transfermarkt,2454574,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454574,2014,27,2014-10-08,Sao Paulo,Athletico-PR,1,0,exact,4-3-3 defensivo,4-4-2 duplo 6,Muricy Ramalho,Claudinei Oliveira
4880,Transfermarkt,2454578,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454578,2014,27,2014-10-08,Vitoria,Goias,2,2,exact,5-3-2,3-5-2,Ney Franco,Ricardo Drubscky
4881,Transfermarkt,2454577,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454577,2014,27,2014-10-08,Cruzeiro,Corinthians,0,1,exact,4-3-3 defensivo,4-4-2 duplo 6,Marcelo Oliveira,Mano Menezes
4882,Transfermarkt,2454579,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454579,2014,27,2014-10-08,Gremio,Sport,2,0,exact,3-4-3,5-3-2,Luiz Felipe Scolari,Eduardo Baptista
4883,Transfermarkt,2454580,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454580,2014,27,2014-10-08,Figueirense,Flamengo,1,2,exact,4-3-1-2,4-3-3 ofensivo,Argel Fuchs,Vanderlei Luxemburgo
4884,Transfermarkt,2454575,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454575,2014,27,2014-10-09,Santos,Bahia,1,0,exact,4-3-3,4-4-2,Enderson Moreira,Gilson Kleina
4885,Transfermarkt,2454573,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454573,2014,27,2014-10-09,Fluminense,Atletico-MG,0,0,exact,4-2-3-1,4-3-3 ofensivo,Cristóvão Borges,Levir Culpi
4886,Transfermarkt,2454581,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454581,2014,27,2014-10-09,Chapecoense,Internacional,5,0,exact,4-3-1-2,4-2-3-1,Jorginho Cantinflas,Abel Braga
4697,Transfermarkt,2523331,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2523331,2014,28,2014-06-01,Corinthians,Botafogo-RJ,1,1,exact,4-4-2 duplo 6,4-4-2 duplo 6,Mano Menezes,Vagner Mancini
4698,Transfermarkt,2454591,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454591,2014,28,2014-10-11,Goias,Coritiba,3,0,exact,3-5-2,4-4-2,Ricardo Drubscky,Marquinhos Santos
4699,Transfermarkt,2454585,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454585,2014,28,2014-10-11,Palmeiras,Gremio,2,1,exact,4-4-2 losango,4-2-3-1,Dorival Júnior,Luiz Felipe Scolari
4700,Transfermarkt,2454582,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454582,2014,28,2014-10-12,Flamengo,Cruzeiro,3,0,exact,4-3-1-2,4-3-1-2,Vanderlei Luxemburgo,Marcelo Oliveira
4701,Transfermarkt,2454588,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454588,2014,28,2014-10-12,Bahia,Chapecoense,0,1,exact,4-3-3,4-4-2,Gilson Kleina,Jorginho Cantinflas
4702,Transfermarkt,2454589,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454589,2014,28,2014-10-12,Internacional,Fluminense,2,1,exact,4-2-3-1,4-2-3-1,Abel Braga,Cristóvão Borges
4703,Transfermarkt,2454587,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454587,2014,28,2014-10-12,Atletico-MG,Sao Paulo,1,0,exact,4-1-4-1,4-2-3-1,Levir Culpi,Muricy Ramalho
4704,Transfermarkt,2454586,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454586,2014,28,2014-10-12,Athletico-PR,Figueirense,3,0,exact,4-4-2 duplo 6,4-4-2 duplo 6,Claudinei Oliveira,Argel Fuchs
4705,Transfermarkt,2454583,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454583,2014,28,2014-10-12,Sport,Vitoria,1,2,exact,5-3-2,5-2-3,Eduardo Baptista,Ney Franco
4706,Transfermarkt,2454590,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454590,2014,28,2014-10-12,Criciuma,Santos,3,0,exact,4-3-3,4-4-2,Gilmar Dal Pozzo,Enderson Moreira
4887,Transfermarkt,2454601,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454601,2014,29,2014-10-18,Goias,Gremio,0,0,exact,4-5-1,3-5-2,Ricardo Drubscky,Luiz Felipe Scolari
4888,Transfermarkt,2454594,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454594,2014,29,2014-10-18,Sao Paulo,Bahia,2,1,exact,4-2-3-1,4-4-2 duplo 6,Muricy Ramalho,Gilson Kleina
4889,Transfermarkt,2454593,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454593,2014,29,2014-10-18,Fluminense,Criciuma,4,2,exact,4-4-2 duplo 6,4-3-3 ofensivo,Cristóvão Borges,Gilmar Dal Pozzo
4890,Transfermarkt,2454597,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454597,2014,29,2014-10-18,Atletico-MG,Chapecoense,1,0,exact,4-3-3 ofensivo,4-3-1-2,Levir Culpi,Jorginho Cantinflas
4891,Transfermarkt,2454596,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454596,2014,29,2014-10-19,Athletico-PR,Flamengo,2,1,exact,4-3-3 defensivo,4-3-1-2,Claudinei Oliveira,Vanderlei Luxemburgo
4892,Transfermarkt,2454600,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454600,2014,29,2014-10-19,Figueirense,Coritiba,4,0,exact,3-5-2,4-4-2,Argel Fuchs,Marquinhos Santos
4893,Transfermarkt,2454599,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454599,2014,29,2014-10-19,Internacional,Corinthians,1,2,exact,4-2-3-1,4-2-3-1,Abel Braga,Mano Menezes
4894,Transfermarkt,2454595,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454595,2014,29,2014-10-19,Palmeiras,Santos,1,3,exact,4-3-1-2,4-3-3 defensivo,Dorival Júnior,Enderson Moreira
4895,Transfermarkt,2454598,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454598,2014,29,2014-10-19,Vitoria,Cruzeiro,0,1,exact,4-3-1-2,4-4-2 duplo 6,Ney Franco,Marcelo Oliveira
4896,Transfermarkt,2454592,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454592,2014,29,2014-10-19,Botafogo-RJ,Sport,1,1,exact,4-2-3-1,4-4-2 duplo 6,Vagner Mancini,Eduardo Baptista
4897,Transfermarkt,2454608,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454608,2014,30,2014-10-21,Bahia,Atletico-MG,1,1,exact,4-4-2 duplo 6,4-3-3 ofensivo,Gilson Kleina,Levir Culpi
4898,Transfermarkt,2454604,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454604,2014,30,2014-10-22,Corinthians,Vitoria,2,1,exact,4-2-3-1,4-3-1-2,Mano Menezes,Ney Franco
4899,Transfermarkt,2454602,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454602,2014,30,2014-10-22,Flamengo,Internacional,2,0,exact,4-3-1-2,4-4-2 duplo 6,Vanderlei Luxemburgo,Abel Braga
4900,Transfermarkt,2454610,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454610,2014,30,2014-10-22,Criciuma,Athletico-PR,0,1,exact,4-3-3 defensivo,4-3-3 defensivo,Gilmar Dal Pozzo,Claudinei Oliveira
4901,Transfermarkt,2454607,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454607,2014,30,2014-10-22,Cruzeiro,Palmeiras,1,1,exact,4-4-2 duplo 6,4-2-3-1,Marcelo Oliveira,Dorival Júnior
4902,Transfermarkt,2454609,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454609,2014,30,2014-10-22,Gremio,Figueirense,1,0,exact,3-5-2,3-5-2,Luiz Felipe Scolari,Argel Fuchs
4903,Transfermarkt,2454606,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454606,2014,30,2014-10-22,Coritiba,Botafogo-RJ,2,0,exact,4-4-2,4-3-3,Marquinhos Santos,Vagner Mancini
4904,Transfermarkt,2454611,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454611,2014,30,2014-10-22,Chapecoense,Sao Paulo,0,0,exact,4-3-1-2,4-4-2 duplo 6,Jorginho Cantinflas,Muricy Ramalho
4905,Transfermarkt,2454605,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454605,2014,30,2014-10-22,Santos,Fluminense,0,1,exact,4-3-3 defensivo,4-4-2 duplo 6,Enderson Moreira,Cristóvão Borges
4906,Transfermarkt,2454603,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454603,2014,30,2014-10-22,Sport,Goias,0,1,exact,4-3-3,4-4-2,Eduardo Baptista,Ricardo Drubscky
4907,Transfermarkt,2454620,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454620,2014,31,2014-10-25,Figueirense,Cruzeiro,1,1,exact,4-4-2 duplo 6,4-4-2 duplo 6,Argel Fuchs,Marcelo Oliveira
4908,Transfermarkt,2454615,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454615,2014,31,2014-10-25,Palmeiras,Corinthians,1,1,exact,4-2-3-1,4-2-3-1,Dorival Júnior,Mano Menezes
4909,Transfermarkt,2454613,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454613,2014,31,2014-10-25,Fluminense,Athletico-PR,2,1,exact,4-4-2 duplo 6,4-4-2 duplo 6,Cristóvão Borges,Claudinei Oliveira
4910,Transfermarkt,2454618,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454618,2014,31,2014-10-25,Vitoria,Criciuma,3,1,exact,4-3-3,4-4-2,Ney Franco,Gilmar Dal Pozzo
4911,Transfermarkt,2454617,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454617,2014,31,2014-10-25,Atletico-MG,Sport,3,2,exact,4-3-3 defensivo,4-3-1-2,Levir Culpi,Eduardo Baptista
4912,Transfermarkt,2454621,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454621,2014,31,2014-10-25,Chapecoense,Santos,1,1,exact,4-3-1-2,4-3-3 defensivo,Jorginho Cantinflas,Enderson Moreira
4913,Transfermarkt,2454616,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454616,2014,31,2014-10-25,Coritiba,Gremio,1,1,exact,4-4-2,3-4-3,Marquinhos Santos,Luiz Felipe Scolari
4914,Transfermarkt,2454619,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454619,2014,31,2014-10-25,Internacional,Bahia,2,0,exact,4-2-3-1,4-4-2 duplo 6,Abel Braga,Gilson Kleina
4915,Transfermarkt,2454612,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454612,2014,31,2014-10-25,Botafogo-RJ,Flamengo,2,1,exact,4-3-1-2,4-3-2-1,Vagner Mancini,Vanderlei Luxemburgo
4916,Transfermarkt,2454614,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454614,2014,31,2014-10-27,Sao Paulo,Goias,3,0,exact,4-4-2 duplo 6,4-1-4-1,Muricy Ramalho,Ricardo Drubscky
4917,Transfermarkt,2454631,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454631,2014,32,2014-11-01,Goias,Fluminense,0,2,exact,4-4-2 duplo 6,4-4-2 duplo 6,Ricardo Drubscky,Cristóvão Borges
4918,Transfermarkt,2454629,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454629,2014,32,2014-11-01,Gremio,Vitoria,1,0,exact,4-3-3,5-3-2,Luiz Felipe Scolari,Ney Franco
4919,Transfermarkt,2454624,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454624,2014,32,2014-11-01,Corinthians,Coritiba,2,2,exact,4-4-2 duplo 6,5-4-1 plano,Mano Menezes,Marquinhos Santos
4920,Transfermarkt,2454625,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454625,2014,32,2014-11-02,Santos,Internacional,1,2,exact,4-3-3 defensivo,4-2-3-1,Enderson Moreira,Abel Braga
4921,Transfermarkt,2454623,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454623,2014,32,2014-11-02,Sport,Figueirense,1,0,exact,5-3-2,3-4-3,Eduardo Baptista,Argel Fuchs
4922,Transfermarkt,2454627,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454627,2014,32,2014-11-02,Cruzeiro,Botafogo-RJ,2,1,exact,4-4-2 duplo 6,4-3-1-2,Marcelo Oliveira,Vagner Mancini
4923,Transfermarkt,2454630,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454630,2014,32,2014-11-02,Criciuma,Sao Paulo,1,2,exact,4-4-2 duplo 6,4-4-2 duplo 6,Toninho Cecílio,Muricy Ramalho
4924,Transfermarkt,2454626,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454626,2014,32,2014-11-02,Athletico-PR,Atletico-MG,1,0,exact,4-4-2 duplo 6,4-3-3 defensivo,Claudinei Oliveira,Levir Culpi
4925,Transfermarkt,2454622,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454622,2014,32,2014-11-02,Flamengo,Chapecoense,3,0,exact,4-3-1-2,4-3-1-2,Vanderlei Luxemburgo,Jorginho Cantinflas
4926,Transfermarkt,2454628,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454628,2014,32,2014-11-02,Bahia,Palmeiras,0,1,exact,4-1-4-1,4-2-3-1,Gilson Kleina,Dorival Júnior
4927,Transfermarkt,2454636,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454636,2014,33,2014-11-08,Coritiba,Fluminense,1,0,exact,3-3-3-1,4-4-2 duplo 6,Marquinhos Santos,Cristóvão Borges
4928,Transfermarkt,2454635,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454635,2014,33,2014-11-08,Palmeiras,Atletico-MG,0,2,exact,4-2-3-1,4-1-4-1,Dorival Júnior,Levir Culpi
4929,Transfermarkt,2454632,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454632,2014,33,2014-11-08,Botafogo-RJ,Athletico-PR,0,2,exact,4-4-2 duplo 6,4-4-2 duplo 6,Vagner Mancini,Claudinei Oliveira
4930,Transfermarkt,2454638,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454638,2014,33,2014-11-09,Vitoria,Sao Paulo,1,2,exact,4-4-2 duplo 6,4-3-3 defensivo,Ney Franco,Muricy Ramalho
4931,Transfermarkt,2454639,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454639,2014,33,2014-11-09,Gremio,Internacional,4,1,exact,4-1-4-1,4-2-3-1,Luiz Felipe Scolari,Abel Braga
4932,Transfermarkt,2454640,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454640,2014,33,2014-11-09,Figueirense,Chapecoense,1,0,exact,4-4-2,4-4-2,Argel Fuchs,Jorginho Cantinflas
4933,Transfermarkt,2454633,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454633,2014,33,2014-11-09,Sport,Flamengo,2,2,exact,4-3-1-2,4-3-3 ofensivo,Eduardo Baptista,Vanderlei Luxemburgo
4934,Transfermarkt,2454634,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454634,2014,33,2014-11-09,Corinthians,Santos,1,0,exact,4-4-2 duplo 6,4-3-3 defensivo,Mano Menezes,Enderson Moreira
4935,Transfermarkt,2454637,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454637,2014,33,2014-11-09,Cruzeiro,Criciuma,3,1,exact,4-2-3-1,4-5-1 plano,Marcelo Oliveira,Toninho Cecílio
4936,Transfermarkt,2454641,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454641,2014,33,2014-11-09,Goias,Bahia,3,0,exact,4-5-1,4-4-2,Ricardo Drubscky,Gilson Kleina
4947,Transfermarkt,2454650,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454650,2014,34,2014-11-15,Criciuma,Gremio,0,3,exact,5-3-2,3-5-2,Toninho Cecílio,Luiz Felipe Scolari
4948,Transfermarkt,2454643,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454643,2014,34,2014-11-15,Fluminense,Botafogo-RJ,1,0,exact,4-4-2 duplo 6,4-3-1-2,Cristóvão Borges,Vagner Mancini
4949,Transfermarkt,2454648,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454648,2014,34,2014-11-16,Bahia,Corinthians,1,2,exact,4-1-4-1,4-4-2 duplo 6,Charles,Mano Menezes
4950,Transfermarkt,2454646,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454646,2014,34,2014-11-16,Athletico-PR,Sport,0,1,exact,4-4-2 duplo 6,4-5-1,Claudinei Oliveira,Eduardo Baptista
4951,Transfermarkt,2454642,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454642,2014,34,2014-11-16,Flamengo,Coritiba,3,2,exact,4-3-3 defensivo,4-1-3-2,Vanderlei Luxemburgo,Marquinhos Santos
4952,Transfermarkt,2454645,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454645,2014,34,2014-11-16,Santos,Cruzeiro,0,1,exact,4-4-2 duplo 6,4-2-3-1,Enderson Moreira,Marcelo Oliveira
4953,Transfermarkt,2454649,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454649,2014,34,2014-11-16,Internacional,Goias,1,0,exact,4-4-2 duplo 6,4-1-4-1,Abel Braga,Ricardo Drubscky
4954,Transfermarkt,2454651,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454651,2014,34,2014-11-16,Chapecoense,Vitoria,0,1,exact,4-4-2,4-4-2,Jorginho Cantinflas,Ney Franco
4955,Transfermarkt,2454644,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454644,2014,34,2014-11-16,Sao Paulo,Palmeiras,2,0,exact,4-4-2 duplo 6,4-3-1-2,Muricy Ramalho,Dorival Júnior
4956,Transfermarkt,2454647,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454647,2014,34,2014-11-16,Atletico-MG,Figueirense,1,1,exact,4-1-4-1,4-4-2 duplo 6,Levir Culpi,Argel Fuchs
4937,Transfermarkt,2454654,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454654,2014,35,2014-11-12,Sao Paulo,Internacional,1,1,exact,4-4-2 duplo 6,3-5-2,Muricy Ramalho,Abel Braga
4938,Transfermarkt,2454652,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454652,2014,35,2014-11-19,Botafogo-RJ,Figueirense,0,1,exact,4-3-3,3-4-3,Vagner Mancini,Argel Fuchs
4939,Transfermarkt,2454656,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454656,2014,35,2014-11-19,Athletico-PR,Santos,1,1,exact,4-4-2 duplo 6,4-3-1-2,Claudinei Oliveira,Enderson Moreira
4940,Transfermarkt,2454661,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454661,2014,35,2014-11-19,Goias,Corinthians,0,1,exact,4-1-4-1,4-3-1-2,Ricardo Drubscky,Mano Menezes
4941,Transfermarkt,2454658,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454658,2014,35,2014-11-19,Vitoria,Coritiba,1,1,exact,4-4-2,4-4-2,Ney Franco,Marquinhos Santos
4942,Transfermarkt,2454660,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454660,2014,35,2014-11-19,Criciuma,Bahia,0,1,exact,4-4-2,5-4-1,Toninho Cecílio,Charles
4943,Transfermarkt,2454657,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454657,2014,35,2014-11-19,Atletico-MG,Flamengo,4,0,exact,4-4-2 duplo 6,4-4-2 duplo 6,Levir Culpi,Vanderlei Luxemburgo
4944,Transfermarkt,2454655,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454655,2014,35,2014-11-19,Palmeiras,Sport,0,2,exact,4-3-1-2,4-2-3-1,Dorival Júnior,Eduardo Baptista
4945,Transfermarkt,2454653,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454653,2014,35,2014-11-20,Fluminense,Chapecoense,1,4,exact,4-3-1-2,4-3-1-2,Cristóvão Borges,Celso Rodrigues
4946,Transfermarkt,2454659,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454659,2014,35,2014-11-20,Gremio,Cruzeiro,1,2,exact,4-3-1-2,4-2-3-1,Luiz Felipe Scolari,Marcelo Oliveira
4957,Transfermarkt,2454669,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454669,2014,36,2014-11-22,Internacional,Atletico-MG,2,1,exact,4-4-2 duplo 6,4-1-4-1,Abel Braga,Levir Culpi
4958,Transfermarkt,2454668,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454668,2014,36,2014-11-22,Bahia,Athletico-PR,1,2,exact,4-1-4-1,4-3-3 defensivo,Charles,Claudinei Oliveira
4959,Transfermarkt,2454665,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2454665,2014,36,2014-11-23,Santos,Sao Paulo,0,1,exact,4-3-1-2,4-3-3 defensivo,Enderson Moreira,Muricy Ramalho
