source,source_match_id,source_url,partida_id,temporada_id,rodada,data,mandante,visitante,gols_mandante,gols_visitante,match_method,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
Transfermarkt,1091620,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1091620,3475,2011,1,2011-05-22,Fluminense,Sao Paulo,0,2,exact,4-4-2,4-5-1,Enderson Moreira,Paulo César Carpegiani
Transfermarkt,1091621,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1091621,3476,2011,1,2011-05-22,America-MG,Bahia,2,1,exact,4-4-2,4-4-2,Mauro Fernandes,Renê Simões
Transfermarkt,1093661,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093661,3497,2011,4,2011-06-11,Cruzeiro,Santos,1,1,exact,4-4-2,4-3-3 defensivo,Cuca,Muricy Ramalho
Transfermarkt,1093662,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093662,3498,2011,4,2011-06-11,Avai,America-MG,2,2,exact,3-5-2,4-4-2,Alexandre Gallo,Mauro Fernandes
Transfermarkt,1093663,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093663,3499,2011,4,2011-06-11,Sao Paulo,Gremio,3,1,exact,4-5-1,4-5-1,Paulo César Carpegiani,Renato Gaúcho
Transfermarkt,1093664,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093664,3500,2011,4,2011-06-11,Vasco,Figueirense,1,1,exact,4-4-2,4-4-2,Ricardo Gomes,Jorginho
Transfermarkt,1093667,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093667,3501,2011,4,2011-06-12,Internacional,Palmeiras,2,2,exact,4-4-2,4-4-2,Falcão,Luiz Felipe Scolari
Transfermarkt,1093668,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093668,3502,2011,4,2011-06-12,Corinthians,Fluminense,2,0,exact,4-3-3 ofensivo,4-4-2,Tite,Abel Braga
Transfermarkt,1093665,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093665,3503,2011,4,2011-06-12,Bahia,Atletico-MG,1,1,exact,4-4-2,4-4-2,Renê Simões,Dorival Júnior
Transfermarkt,1093666,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093666,3504,2011,4,2011-06-12,Atletico-GO,Ceara,4,1,exact,4-4-2,4-4-2,Paulo César Gusmão,Vagner Mancini
Transfermarkt,1093670,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093670,3505,2011,4,2011-06-12,Botafogo-RJ,Coritiba,3,1,exact,4-5-1,4-5-1,Caio Júnior,Marcelo Oliveira
Transfermarkt,1093669,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093669,3506,2011,4,2011-06-12,Athletico-PR,Flamengo,1,1,exact,4-4-2,4-4-2,Adilson Batista,Vanderlei Luxemburgo
Transfermarkt,1093734,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093734,3577,2011,11,2011-07-21,Avai,Internacional,1,3,exact,3-5-2,4-4-2,,
Transfermarkt,1093732,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093732,3578,2011,11,2011-07-23,Sao Paulo,Atletico-GO,2,2,exact,4-4-2,4-5-1,Adilson Batista,Paulo César Gusmão
Transfermarkt,1093731,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093731,3579,2011,11,2011-07-23,Athletico-PR,Botafogo-RJ,2,1,exact,4-5-1,4-4-2,Renato Gaúcho,Caio Júnior
Transfermarkt,1093740,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1093740,3580,2011,11,2011-07-23,America-MG,Figueirense,0,0,exact,3-5-2,4-4-2,Antônio Lopes,Jorginho
