ano,statsbomb_partida_id,data,fase,mandante,visitante,placar_mandante,placar_visitante,selecao,adversario,jogador,minuto,segundo,periodo,parte_corpo,parte_corpo_pt,tipo_chute,tipo_chute_pt,tecnica,tecnica_pt,padrao_jogada,padrao_jogada_pt,situacao,xg,x,y,fim_x,fim_y,fim_z,zona,distancia_m,eh_penalti,eh_falta,eh_cabeca,eh_pe_direito,eh_pe_esquerdo,eh_fora_area,eh_primeira,eh_gol_aberto,eh_voleio,fonte
2022,3857300,2022-11-22,Fase de grupos,Argentina,Arábia Saudita,1,2,Arábia Saudita,Argentina,Saleh Khalid Al Shehri,47,40,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.0806,108.0,29.6,120.0,43.2,0.1,Dentro da área,13.7,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3857300,2022-11-22,Fase de grupos,Argentina,Arábia Saudita,1,2,Arábia Saudita,Argentina,Salem Mohammed Al Dawsari,52,44,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0328,102.4,25.3,120.0,43.4,2.0,Dentro da área,19.8,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857268,2022-11-23,Fase de grupos,Bélgica,Canadá,1,0,Bélgica,Canadá,Michy Batshuayi Tunga,43,32,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Half Volley,Meio voleio,Regular Play,Bola rolando,Bola rolando,0.2499,109.0,36.1,120.0,41.6,1.4,Dentro da área,10.2,False,False,False,False,True,False,True,False,True,StatsBomb Open Data
2022,3857284,2022-11-23,Fase de grupos,Alemanha,Japão,1,2,Alemanha,Japão,İlkay Gündoğan,32,35,1,Right Foot,Pé direito,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.0,40.0,120.0,39.1,0.9,Pênalti,10.5,True,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857284,2022-11-23,Fase de grupos,Alemanha,Japão,1,2,Japão,Alemanha,Ritsu Doan,74,46,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.4778,112.1,41.5,120.0,38.8,1.3,Dentro da área,7.0,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3857284,2022-11-23,Fase de grupos,Alemanha,Japão,1,2,Japão,Alemanha,Takuma Asano,82,42,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.0267,117.7,50.2,120.0,42.2,2.3,Dentro da área,8.9,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857291,2022-11-23,Fase de grupos,Espanha,Costa Rica,7,0,Espanha,Costa Rica,Daniel Olmo Carvajal,10,52,1,Right Foot,Pé direito,Open Play,Bola rolando,Lob,Cobertura,From Throw In,Lateral,Bola rolando,0.4893,112.3,39.3,120.0,37.7,0.9,Dentro da área,6.8,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857291,2022-11-23,Fase de grupos,Espanha,Costa Rica,7,0,Espanha,Costa Rica,Marco Asensio Willemsen,20,32,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Half Volley,Meio voleio,Regular Play,Bola rolando,Bola rolando,0.0922,105.8,33.4,120.0,41.4,0.3,Dentro da área,13.6,False,False,False,False,True,False,True,False,True,StatsBomb Open Data
2022,3857291,2022-11-23,Fase de grupos,Espanha,Costa Rica,7,0,Espanha,Costa Rica,Ferrán Torres García,30,9,1,Right Foot,Pé direito,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.1,40.1,120.0,37.3,0.5,Pênalti,10.4,True,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857291,2022-11-23,Fase de grupos,Espanha,Costa Rica,7,0,Espanha,Costa Rica,Ferrán Torres García,53,41,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Corner,Escanteio,Escanteio,0.105,114.7,49.4,120.0,38.8,0.1,Pequena área,9.2,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3857291,2022-11-23,Fase de grupos,Espanha,Costa Rica,7,0,Espanha,Costa Rica,Pablo Martín Páez Gavira,73,59,2,Right Foot,Pé direito,Open Play,Bola rolando,Volley,Voleio,From Free Kick,Falta,Falta,0.0562,103.0,45.8,120.0,43.2,0.3,Dentro da área,15.7,False,False,False,True,False,False,True,False,True,StatsBomb Open Data
2022,3857291,2022-11-23,Fase de grupos,Espanha,Costa Rica,7,0,Espanha,Costa Rica,Carlos Soler Barragán,89,11,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.3333,109.7,40.1,120.0,42.8,0.9,Dentro da área,9.0,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3857291,2022-11-23,Fase de grupos,Espanha,Costa Rica,7,0,Espanha,Costa Rica,Álvaro Borja Morata Martín,91,57,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Keeper,Reposição do goleiro,Bola rolando,0.1637,104.0,36.4,120.0,36.6,0.2,Dentro da área,14.3,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3857258,2022-11-24,Fase de grupos,Brasil,Sérvia,2,0,Brasil,Sérvia,Richarlison de Andrade,61,58,2,Right Foot,Pé direito,Open Play,Bola rolando,Volley,Voleio,Regular Play,Bola rolando,Bola rolando,0.5681,114.5,41.8,120.0,41.7,0.2,Pequena área,5.0,False,False,False,True,False,False,True,False,True,StatsBomb Open Data
2022,3857258,2022-11-24,Fase de grupos,Brasil,Sérvia,2,0,Brasil,Sérvia,Richarlison de Andrade,72,54,2,Right Foot,Pé direito,Open Play,Bola rolando,Volley,Voleio,From Throw In,Lateral,Bola rolando,0.0757,107.1,39.6,120.0,37.0,0.9,Dentro da área,11.3,False,False,False,True,False,False,False,False,True,StatsBomb Open Data
2022,3857290,2022-11-24,Fase de grupos,Suíça,Camarões,1,0,Suíça,Camarões,Breel-Donald Embolo,47,33,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.5519,111.9,39.5,120.0,41.5,1.0,Dentro da área,7.1,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3857298,2022-11-24,Fase de grupos,Portugal,Gana,3,2,Portugal,Gana,Cristiano Ronaldo dos Santos Aveiro,64,20,2,Right Foot,Pé direito,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.1,40.1,120.0,37.8,1.6,Pênalti,10.4,True,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857298,2022-11-24,Fase de grupos,Portugal,Gana,3,2,Gana,Portugal,André Ayew Pelé,72,11,2,Right Foot,Pé direito,Open Play,Bola rolando,Half Volley,Meio voleio,Regular Play,Bola rolando,Bola rolando,0.4852,115.6,39.8,120.0,39.3,1.3,Pequena área,3.9,False,False,False,True,False,False,True,False,True,StatsBomb Open Data
2022,3857298,2022-11-24,Fase de grupos,Portugal,Gana,3,2,Portugal,Gana,João Félix Sequeira,77,6,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.215,107.5,52.6,120.0,37.0,0.9,Dentro da área,15.3,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857298,2022-11-24,Fase de grupos,Portugal,Gana,3,2,Portugal,Gana,Rafael Alexandre Conceição Leão,79,21,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.1554,111.7,28.3,120.0,43.8,0.2,Dentro da área,12.3,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3857298,2022-11-24,Fase de grupos,Portugal,Gana,3,2,Gana,Portugal,Osman Bukari,88,28,2,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.1555,113.5,40.2,120.0,42.7,1.1,Dentro da área,5.7,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857273,2022-11-25,Fase de grupos,País de Gales,Irã,0,2,Irã,País de Gales,Roozbeh Cheshmi,97,56,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.0327,95.1,37.5,120.0,43.3,0.2,Fora da área,21.9,False,False,False,True,False,True,False,False,False,StatsBomb Open Data
2022,3857273,2022-11-25,Fase de grupos,País de Gales,Irã,0,2,Irã,País de Gales,Ramin Rezaeian,100,37,2,Right Foot,Pé direito,Open Play,Bola rolando,Lob,Cobertura,From Counter,Contra-ataque,Contra-ataque,0.1993,104.8,45.3,120.0,40.6,0.6,Dentro da área,14.0,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857274,2022-11-25,Fase de grupos,Países Baixos,Equador,1,1,Países Baixos,Equador,Cody Mathès Gakpo,5,3,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.0593,100.6,31.0,120.0,36.4,1.6,Fora da área,18.6,False,False,False,False,True,True,False,False,False,StatsBomb Open Data
2022,3857274,2022-11-25,Fase de grupos,Países Baixos,Equador,1,1,Equador,Países Baixos,Enner Remberto Valencia Lastra,48,44,2,Right Foot,Pé direito,Open Play,Bola rolando,Half Volley,Meio voleio,From Counter,Contra-ataque,Contra-ataque,0.7909,116.0,38.1,120.0,41.7,1.3,Pequena área,3.9,False,False,False,True,False,False,True,True,True,StatsBomb Open Data
2022,3857301,2022-11-25,Fase de grupos,Catar,Senegal,1,3,Senegal,Catar,Boulaye Dia,40,20,1,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.2305,107.2,33.3,120.0,37.0,0.2,Dentro da área,12.6,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3857301,2022-11-25,Fase de grupos,Catar,Senegal,1,3,Senegal,Catar,Famara Diedhiou,47,51,2,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Corner,Escanteio,Escanteio,0.0385,112.5,48.1,120.0,37.0,1.6,Dentro da área,9.5,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857301,2022-11-25,Fase de grupos,Catar,Senegal,1,3,Catar,Senegal,Mohammed Muntari,77,39,2,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.0722,110.1,38.7,120.0,36.9,0.8,Dentro da área,8.7,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857301,2022-11-25,Fase de grupos,Catar,Senegal,1,3,Senegal,Catar,Cheikh Ahmadou Bamba Mbacke Dieng,83,6,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.1161,107.8,45.3,120.0,42.3,1.3,Dentro da área,11.6,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3857266,2022-11-26,Fase de grupos,França,Dinamarca,2,1,França,Dinamarca,Kylian Mbappé Lottin,60,25,2,Right Foot,Pé direito,Open Play,Bola rolando,Half Volley,Meio voleio,Regular Play,Bola rolando,Bola rolando,0.0851,110.8,31.3,120.0,40.1,0.8,Dentro da área,10.9,False,False,False,True,False,False,True,False,True,StatsBomb Open Data
2022,3857266,2022-11-26,Fase de grupos,França,Dinamarca,2,1,Dinamarca,França,Andreas Christensen,67,15,2,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Corner,Escanteio,Escanteio,0.2538,113.0,37.6,120.0,38.6,1.7,Dentro da área,6.5,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857266,2022-11-26,Fase de grupos,França,Dinamarca,2,1,França,Dinamarca,Kylian Mbappé Lottin,85,9,2,Other,Outra parte do corpo,Open Play,Bola rolando,Normal,Normal,From Goal Kick,Tiro de meta,Bola rolando,0.3835,117.8,36.5,120.0,37.3,1.3,Pequena área,3.5,False,False,False,False,False,False,True,False,False,StatsBomb Open Data
2022,3857288,2022-11-26,Fase de grupos,Tunísia,Austrália,0,1,Austrália,Tunísia,Mitchell Thomas Duke,22,50,1,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.0446,110.1,32.5,120.0,43.6,0.4,Dentro da área,10.8,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857289,2022-11-26,Fase de grupos,Argentina,México,2,0,Argentina,México,Lionel Andrés Messi Cuccittini,63,32,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Goal Kick,Tiro de meta,Bola rolando,0.0339,94.9,37.4,120.0,43.7,0.2,Fora da área,22.1,False,False,False,False,True,True,False,False,False,StatsBomb Open Data
2022,3857289,2022-11-26,Fase de grupos,Argentina,México,2,0,Argentina,México,Enzo Fernandez,86,39,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Corner,Escanteio,Escanteio,0.0351,106.5,22.8,120.0,43.1,2.0,Dentro da área,18.8,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857297,2022-11-26,Fase de grupos,Polônia,Arábia Saudita,2,0,Polônia,Arábia Saudita,Piotr Zieliński,38,57,1,Right Foot,Pé direito,Open Play,Bola rolando,Half Volley,Meio voleio,From Goal Kick,Tiro de meta,Bola rolando,0.235,111.9,44.7,120.0,41.0,2.3,Dentro da área,8.1,False,False,False,True,False,False,True,False,True,StatsBomb Open Data
2022,3857297,2022-11-26,Fase de grupos,Polônia,Arábia Saudita,2,0,Polônia,Arábia Saudita,Robert Lewandowski,81,28,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Goal Kick,Tiro de meta,Bola rolando,0.4782,107.2,44.6,120.0,39.6,0.2,Dentro da área,11.9,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3857263,2022-11-27,Fase de grupos,Espanha,Alemanha,1,1,Espanha,Alemanha,Álvaro Borja Morata Martín,61,33,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Goal Kick,Tiro de meta,Bola rolando,0.3187,113.2,34.3,120.0,37.3,1.8,Dentro da área,7.7,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3857263,2022-11-27,Fase de grupos,Espanha,Alemanha,1,1,Alemanha,Espanha,Niclas Füllkrug,82,25,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Counter,Contra-ataque,Contra-ataque,0.1644,110.8,51.9,120.0,36.8,2.4,Dentro da área,12.9,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857281,2022-11-27,Fase de grupos,Croácia,Canadá,4,1,Canadá,Croácia,Alphonso Davies,1,8,1,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0813,109.6,36.4,120.0,40.4,0.8,Dentro da área,9.6,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857281,2022-11-27,Fase de grupos,Croácia,Canadá,4,1,Croácia,Canadá,Andrej Kramarić,35,53,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Corner,Escanteio,Escanteio,0.1464,114.1,29.4,120.0,43.4,0.2,Dentro da área,10.4,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3857281,2022-11-27,Fase de grupos,Croácia,Canadá,4,1,Croácia,Canadá,Marko Livaja,43,32,1,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.1392,101.0,39.1,120.0,36.9,0.2,Fora da área,16.6,False,False,False,True,False,True,False,False,False,StatsBomb Open Data
2022,3857281,2022-11-27,Fase de grupos,Croácia,Canadá,4,1,Croácia,Canadá,Andrej Kramarić,69,36,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.1093,106.8,47.1,120.0,36.6,0.2,Dentro da área,13.0,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3857281,2022-11-27,Fase de grupos,Croácia,Canadá,4,1,Croácia,Canadá,Lovro Majer,93,26,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.687,109.2,45.4,120.0,41.6,1.9,Dentro da área,10.5,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3857283,2022-11-27,Fase de grupos,Bélgica,Marrocos,0,2,Marrocos,Bélgica,Romain Saïss,72,37,2,Other,Outra parte do corpo,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.565,118.0,36.4,120.0,38.3,0.6,Pequena área,3.5,False,False,False,False,False,False,False,True,False,StatsBomb Open Data
2022,3857283,2022-11-27,Fase de grupos,Bélgica,Marrocos,0,2,Marrocos,Bélgica,Zakaria Aboukhlal,91,51,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Goal Kick,Tiro de meta,Bola rolando,0.181,110.3,46.8,120.0,42.8,2.4,Dentro da área,10.3,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3857295,2022-11-27,Fase de grupos,Japão,Costa Rica,0,1,Costa Rica,Japão,Keysher Fuller Spence,80,8,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.1203,102.6,47.5,120.0,36.9,2.0,Dentro da área,16.5,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3857259,2022-11-28,Fase de grupos,Camarões,Sérvia,3,3,Camarões,Sérvia,Jean-Charles Castelletto,28,7,1,Right Foot,Pé direito,Open Play,Bola rolando,Volley,Voleio,From Corner,Escanteio,Escanteio,0.8945,118.5,43.2,120.0,42.9,0.5,Pequena área,3.0,False,False,False,True,False,False,True,True,True,StatsBomb Open Data
2022,3857259,2022-11-28,Fase de grupos,Camarões,Sérvia,3,3,Sérvia,Camarões,Strahinja Pavlović,45,22,1,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.0789,110.7,42.8,120.0,36.3,1.1,Dentro da área,8.5,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857259,2022-11-28,Fase de grupos,Camarões,Sérvia,3,3,Sérvia,Camarões,Sergej Milinković-Savić,47,52,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.0587,99.6,46.7,120.0,43.1,1.1,Fora da área,18.7,False,False,False,False,True,True,False,False,False,StatsBomb Open Data
2022,3857259,2022-11-28,Fase de grupos,Camarões,Sérvia,3,3,Sérvia,Camarões,Aleksandar Mitrović,52,26,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.8975,113.6,40.2,120.0,39.6,0.2,Dentro da área,5.6,False,False,False,True,False,False,True,True,False,StatsBomb Open Data
2022,3857259,2022-11-28,Fase de grupos,Camarões,Sérvia,3,3,Camarões,Sérvia,Vincent Paté Aboubakar,62,52,2,Right Foot,Pé direito,Open Play,Bola rolando,Lob,Cobertura,From Goal Kick,Tiro de meta,Bola rolando,0.2832,104.4,49.0,120.0,38.8,2.1,Dentro da área,15.6,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857259,2022-11-28,Fase de grupos,Camarões,Sérvia,3,3,Camarões,Sérvia,Jean-Eric Maxim Choupo-Moting,65,25,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Counter,Contra-ataque,Contra-ataque,0.4694,111.0,37.0,120.0,37.4,1.5,Dentro da área,8.3,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3857269,2022-11-28,Fase de grupos,Brasil,Suíça,1,0,Brasil,Suíça,Carlos Henrique Casimiro,82,15,2,Right Foot,Pé direito,Open Play,Bola rolando,Half Volley,Meio voleio,Regular Play,Bola rolando,Bola rolando,0.0688,106.3,29.4,120.0,43.1,1.4,Dentro da área,15.0,False,False,False,True,False,False,True,False,True,StatsBomb Open Data
2022,3857270,2022-11-28,Fase de grupos,Portugal,Uruguai,2,0,Portugal,Uruguai,Bruno Miguel Borges Fernandes,53,40,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0078,99.4,14.6,120.0,42.3,1.3,Fora da área,28.1,False,False,False,True,False,True,False,False,False,StatsBomb Open Data
2022,3857270,2022-11-28,Fase de grupos,Portugal,Uruguai,2,0,Portugal,Uruguai,Bruno Miguel Borges Fernandes,92,19,2,Right Foot,Pé direito,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.0,40.0,120.0,38.2,0.6,Pênalti,10.5,True,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857299,2022-11-28,Fase de grupos,Coreia do Sul,Gana,2,3,Gana,Coreia do Sul,Mohamed Salisu,23,43,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Half Volley,Meio voleio,From Free Kick,Falta,Falta,0.4041,115.5,37.9,120.0,41.6,0.6,Pequena área,4.3,False,False,False,False,True,False,True,False,True,StatsBomb Open Data
2022,3857299,2022-11-28,Fase de grupos,Coreia do Sul,Gana,2,3,Gana,Coreia do Sul,Mohammed Kudus,33,49,1,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Goal Kick,Tiro de meta,Bola rolando,0.2008,113.1,41.8,120.0,43.0,1.3,Dentro da área,6.2,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857299,2022-11-28,Fase de grupos,Coreia do Sul,Gana,2,3,Coreia do Sul,Gana,Gue-Sung Cho,57,19,2,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.2348,112.6,38.4,120.0,40.2,0.4,Dentro da área,6.6,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857299,2022-11-28,Fase de grupos,Coreia do Sul,Gana,2,3,Coreia do Sul,Gana,Gue-Sung Cho,60,7,2,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.1624,115.5,43.7,120.0,41.6,2.3,Pequena área,5.0,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857299,2022-11-28,Fase de grupos,Coreia do Sul,Gana,2,3,Gana,Coreia do Sul,Mohammed Kudus,67,52,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.1542,108.4,48.6,120.0,39.8,0.4,Dentro da área,12.5,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3857261,2022-11-29,Fase de grupos,País de Gales,Inglaterra,0,3,Inglaterra,País de Gales,Marcus Rashford,49,17,2,Right Foot,Pé direito,Free Kick,Falta,Normal,Normal,From Free Kick,Falta,Falta,0.0578,96.1,29.3,120.0,43.8,2.2,Fora da área,22.8,False,True,False,True,False,True,False,False,False,StatsBomb Open Data
2022,3857261,2022-11-29,Fase de grupos,País de Gales,Inglaterra,0,3,Inglaterra,País de Gales,Phil Foden,50,53,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.4403,114.5,34.1,120.0,38.7,0.2,Pequena área,7.0,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3857261,2022-11-29,Fase de grupos,País de Gales,Inglaterra,0,3,Inglaterra,País de Gales,Marcus Rashford,67,40,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.0966,109.9,50.3,120.0,41.4,0.2,Dentro da área,12.4,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3857267,2022-11-29,Fase de grupos,Equador,Senegal,1,2,Senegal,Equador,Ismaïla Sarr,43,41,1,Right Foot,Pé direito,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.0,40.0,120.0,43.4,0.2,Pênalti,10.5,True,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857267,2022-11-29,Fase de grupos,Equador,Senegal,1,2,Equador,Senegal,Moisés Isaac Caicedo Corozo,66,58,2,Right Foot,Pé direito,Open Play,Bola rolando,Volley,Voleio,From Corner,Escanteio,Escanteio,0.5894,117.2,35.6,120.0,36.9,0.1,Pequena área,4.5,False,False,False,True,False,False,True,True,True,StatsBomb Open Data
2022,3857267,2022-11-29,Fase de grupos,Equador,Senegal,1,2,Senegal,Equador,Kalidou Koulibaly,69,30,2,Right Foot,Pé direito,Open Play,Bola rolando,Volley,Voleio,From Free Kick,Falta,Falta,0.2343,114.3,46.0,120.0,38.2,1.3,Pequena área,7.1,False,False,False,True,False,False,True,False,True,StatsBomb Open Data
2022,3857278,2022-11-29,Fase de grupos,Irã,Estados Unidos,0,1,Estados Unidos,Irã,Christian Pulisic,37,49,1,Right Foot,Pé direito,Open Play,Bola rolando,Half Volley,Meio voleio,Regular Play,Bola rolando,Bola rolando,0.5304,115.1,38.7,120.0,36.4,1.9,Pequena área,4.4,False,False,False,True,False,False,True,True,True,StatsBomb Open Data
2022,3857294,2022-11-29,Fase de grupos,Países Baixos,Catar,2,0,Países Baixos,Catar,Cody Mathès Gakpo,25,55,1,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Goal Kick,Tiro de meta,Bola rolando,0.1404,103.3,39.8,120.0,43.5,0.2,Dentro da área,14.6,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857294,2022-11-29,Fase de grupos,Países Baixos,Catar,2,0,Países Baixos,Catar,Frenkie de Jong,48,55,2,Right Foot,Pé direito,Open Play,Bola rolando,Half Volley,Meio voleio,From Goal Kick,Tiro de meta,Bola rolando,0.6884,117.6,40.3,120.0,41.8,1.9,Pequena área,2.1,False,False,False,True,False,False,True,True,True,StatsBomb Open Data
2022,3857257,2022-11-30,Fase de grupos,Austrália,Dinamarca,1,0,Austrália,Dinamarca,Mathew Leckie,59,56,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Counter,Contra-ataque,Contra-ataque,0.1135,105.7,31.5,120.0,43.5,0.2,Dentro da área,14.4,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3857260,2022-11-30,Fase de grupos,Arábia Saudita,México,1,2,México,Arábia Saudita,Henry Josué Martín Mex,46,52,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Volley,Voleio,From Corner,Escanteio,Escanteio,0.2881,116.7,40.2,120.0,41.0,0.8,Pequena área,2.9,False,False,False,False,True,False,True,False,True,StatsBomb Open Data
2022,3857260,2022-11-30,Fase de grupos,Arábia Saudita,México,1,2,México,Arábia Saudita,Luis Gerardo Chávez Magallón,51,56,2,Left Foot,Pé esquerdo,Free Kick,Falta,Normal,Normal,From Free Kick,Falta,Falta,0.0243,86.7,41.3,120.0,43.2,2.0,Fora da área,29.2,False,True,False,False,True,True,False,False,False,StatsBomb Open Data
2022,3857260,2022-11-30,Fase de grupos,Arábia Saudita,México,1,2,Arábia Saudita,México,Salem Mohammed Al Dawsari,94,40,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.5157,110.9,45.2,120.0,42.6,1.0,Dentro da área,9.1,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857264,2022-11-30,Fase de grupos,Polônia,Argentina,0,2,Argentina,Polônia,Alexis Mac Allister,45,53,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Kick Off,Saída de bola,Bola rolando,0.1075,106.0,46.7,119.9,35.8,0.2,Dentro da área,13.5,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
